frame,tracked,inliers,ratio,parallax,status
7228,1661,1426,0.858519,0.043354,OK
7229,1632,1338,0.819853,0.050237,OK
7230,1541,1282,0.831927,0.065573,OK
7231,1740,1539,0.884483,0.056168,OK
7232,1698,1413,0.832155,0.048041,OK
7233,1644,1345,0.818127,0.039031,OK
7234,1617,1410,0.871985,0.036613,OK
7235,1591,1437,0.903206,0.029071,OK
7236,1744,1474,0.845183,0.041965,OK
7237,1712,1382,0.807243,0.045849,OK
7238,1686,1435,0.851127,0.032714,OK
7239,1657,1360,0.820760,0.031282,OK
7240,1626,1342,0.825338,0.055512,OK
7241,1745,1525,0.873926,0.050031,OK
7242,1715,1516,0.883965,0.036059,OK
7243,1684,1415,0.840261,0.029801,OK
7244,1649,1318,0.799272,0.044574,OK
7245,1597,1316,0.824045,0.042970,OK
7246,1706,1486,0.871043,0.053091,OK
7247,1654,1418,0.857316,0.062840,OK
7248,1610,1330,0.826087,0.069820,OK
7249,1564,1293,0.826726,0.057656,OK
7250,1532,1263,0.824413,0.051190,OK
7251,1739,1494,0.859114,0.056048,OK
7252,1703,1489,0.874339,0.058723,OK
7253,1674,1451,0.866786,0.050201,OK
7254,1614,1359,0.842007,0.048308,OK
7255,1577,1321,0.837666,0.050739,OK
7256,1737,1471,0.846862,0.043156,OK
7257,1696,1439,0.848467,0.050384,OK
7258,1645,1388,0.843769,0.041578,OK
7259,1613,1342,0.831990,0.040783,OK
7260,1562,1301,0.832907,0.045043,OK
7261,1729,1445,0.835743,0.053912,OK
7262,1689,1461,0.865009,0.053692,OK
7263,1636,1376,0.841076,0.040676,OK
7264,1592,1336,0.839196,0.034969,OK
7265,1542,1298,0.841764,0.042890,OK
7266,1723,1424,0.826465,0.050609,OK
7267,1658,1330,0.802171,0.049355,OK
7268,1614,1351,0.837051,0.045295,OK
7269,1576,1238,0.785533,0.054590,OK
7270,1533,1219,0.795173,0.044562,OK
7271,1722,1440,0.836237,0.050625,OK
7272,1670,1452,0.869461,0.047168,OK
7273,1624,1361,0.838054,0.044691,OK
7274,1543,1254,0.812703,0.035976,OK
7275,1506,1188,0.788845,0.037580,OK
7276,1713,1410,0.823117,0.040327,OK
7277,1655,1406,0.849547,0.041082,OK
7278,1605,1369,0.852960,0.036028,OK
7279,1570,1326,0.844586,0.044935,OK
7280,1529,1219,0.797253,0.039705,OK
7281,1719,1355,0.788249,0.041031,OK
7282,1695,1418,0.836578,0.034246,OK
7283,1670,1439,0.861677,0.036513,OK
7284,1637,1353,0.826512,0.038559,OK
7285,1597,1306,0.817783,0.048093,OK
7286,1733,1426,0.822851,0.047923,OK
7287,1650,1354,0.820606,0.044779,OK
7288,1603,1276,0.796007,0.062051,OK
7289,1566,1214,0.775223,0.061815,OK
7290,1512,1217,0.804894,0.062432,OK
7291,1728,1406,0.813657,0.081078,OK
7292,1659,1319,0.795057,0.073516,OK
7293,1577,1271,0.805961,0.043363,OK
7294,1537,1314,0.854912,0.030901,OK
7295,1502,1239,0.824900,0.050711,OK
7296,1717,1415,0.824112,0.061007,OK
7297,1650,1396,0.846061,0.042138,OK
7298,1598,1364,0.853567,0.028943,OK
7299,1562,1265,0.809859,0.037532,OK
7300,1522,1254,0.823916,0.042354,OK
7301,1733,1490,0.859781,0.048201,OK
7302,1685,1446,0.858160,0.041869,OK
7303,1617,1391,0.860235,0.034870,OK
7304,1586,1304,0.822194,0.021630,OK
7305,1535,1283,0.835831,0.022465,OK
7306,1744,1377,0.789564,0.023513,OK
7307,1704,1364,0.800469,0.030263,OK
7308,1641,1352,0.823888,0.047983,OK
7309,1582,1222,0.772440,0.041498,OK
7310,1541,1216,0.789098,0.032308,OK
7311,1725,1425,0.826087,0.024988,OK
7312,1668,1315,0.788369,0.033684,OK
7313,1640,1474,0.898780,0.027986,OK
7314,1600,1391,0.869375,0.032462,OK
7315,1568,1256,0.801020,0.027293,OK
7316,1749,1393,0.796455,0.030855,OK
7317,1679,1306,0.777844,0.035777,OK
7318,1637,1368,0.835675,0.018963,OK
7319,1613,1270,0.787353,0.036004,OK
7320,1574,1218,0.773825,0.036883,OK
7321,1716,1478,0.861305,0.025818,OK
7322,1684,1409,0.836698,0.026416,OK
7323,1644,1314,0.799270,0.027213,OK
7324,1597,1270,0.795241,0.022568,OK
7325,1565,1282,0.819169,0.019689,OK
7326,1712,1342,0.783879,0.021809,OK
7327,1666,1452,0.871549,0.019777,OK
7328,1631,1383,0.847946,0.021078,OK
7329,1604,1287,0.802369,0.026511,OK
7330,1557,1267,0.813744,0.023275,OK
7331,1709,1367,0.799883,0.028008,OK
7332,1671,1325,0.792938,0.026218,OK
7333,1640,1277,0.778659,0.029045,OK
7334,1607,1365,0.849409,0.024838,OK
7335,1565,1268,0.810224,0.023221,OK
7336,1717,1371,0.798486,0.033096,OK
7337,1656,1378,0.832126,0.024239,OK
7338,1621,1374,0.847625,0.026516,OK
7339,1599,1303,0.814884,0.024998,OK
7340,1565,1252,0.800000,0.024171,OK
7341,1721,1434,0.833236,0.025232,OK
7342,1678,1458,0.868892,0.022596,OK
7343,1633,1387,0.849357,0.024003,OK
7344,1586,1243,0.783733,0.024449,OK
7345,1556,1251,0.803985,0.019023,OK
7346,1733,1452,0.837853,0.019169,OK
7347,1685,1354,0.803561,0.029079,OK
7348,1653,1367,0.826981,0.033437,OK
7349,1629,1405,0.862492,0.026512,OK
7350,1584,1247,0.787247,0.031874,OK
7351,1737,1368,0.787565,0.030853,OK
7352,1701,1456,0.855967,0.027671,OK
7353,1663,1397,0.840048,0.029106,OK
7354,1630,1293,0.793252,0.028046,OK
7355,1589,1254,0.789176,0.031729,OK
7356,1730,1448,0.836994,0.031950,OK
7357,1658,1347,0.812425,0.020425,OK
7358,1631,1345,0.824647,0.018517,OK
7359,1608,1337,0.831468,0.035075,OK
7360,1573,1274,0.809917,0.038684,OK
7361,1744,1404,0.805046,0.038547,OK
7362,1711,1360,0.794857,0.028857,OK
7363,1684,1425,0.846200,0.029918,OK
7364,1646,1328,0.806804,0.035055,OK
7365,1615,1291,0.799381,0.037300,OK
7366,1739,1422,0.817711,0.027714,OK
7367,1707,1330,0.779145,0.020096,OK
7368,1672,1369,0.818780,0.019685,OK
7369,1597,1323,0.828428,0.030553,OK
7370,1556,1288,0.827763,0.029386,OK
7371,1718,1417,0.824796,0.026880,OK
7372,1663,1336,0.803367,0.046809,OK
7373,1628,1316,0.808354,0.023878,OK
7374,1595,1379,0.864577,0.026185,OK
7375,1554,1323,0.851351,0.022740,OK
7376,1726,1403,0.812862,0.027083,OK
7377,1612,1281,0.794665,0.033117,OK
7378,1571,1291,0.821770,0.037027,OK
7379,1549,1310,0.845707,0.034342,OK
7380,1524,1329,0.872047,0.026389,OK
7381,1752,1382,0.788813,0.031019,OK
7382,1710,1433,0.838012,0.035111,OK
7383,1677,1396,0.832439,0.037271,OK
7384,1649,1380,0.836871,0.033546,OK
7385,1607,1301,0.809583,0.036557,OK
7386,1747,1410,0.807098,0.040615,OK
7387,1714,1359,0.792882,0.037831,OK
7388,1668,1255,0.752398,0.030128,OK
7389,1631,1336,0.819129,0.023254,OK
7390,1567,1303,0.831525,0.042011,OK
7391,1697,1386,0.816735,0.047480,OK
7392,1648,1352,0.820388,0.039351,OK
7393,1577,1202,0.762207,0.025465,OK
7394,1540,1228,0.797403,0.027949,OK
7395,1517,1309,0.862887,0.028409,OK
7396,1735,1472,0.848415,0.026175,OK
7397,1688,1326,0.785545,0.023628,OK
7398,1614,1323,0.819703,0.023530,OK
7399,1574,1331,0.845616,0.020735,OK
7400,1536,1324,0.861979,0.034466,OK
7401,1724,1427,0.827726,0.051850,OK
7402,1688,1368,0.810427,0.040717,OK
7403,1648,1371,0.831917,0.034795,OK
7404,1605,1384,0.862305,0.026437,OK
7405,1574,1376,0.874206,0.034244,OK
7406,1758,1530,0.870307,0.030862,OK
7407,1722,1381,0.801974,0.025318,OK
7408,1690,1423,0.842012,0.019250,OK
7409,1633,1372,0.840171,0.019700,OK
7410,1598,1381,0.864205,0.019945,OK
7411,1709,1484,0.868344,0.032010,OK
7412,1646,1371,0.832928,0.025151,OK
7413,1563,1255,0.802943,0.023880,OK
7414,1519,1229,0.809085,0.027649,OK
7415,1481,1215,0.820392,0.026819,OK
7416,1719,1377,0.801047,0.034314,OK
7417,1670,1330,0.796407,0.029865,OK
7418,1581,1284,0.812144,0.022741,OK
7419,1518,1204,0.793149,0.020690,OK
7420,1448,1176,0.812155,0.025739,OK
7421,1674,1383,0.826165,0.044528,OK
7422,1620,1320,0.814815,0.044046,OK
7423,1583,1320,0.833860,0.042193,OK
7424,1522,1306,0.858081,0.036027,OK
7425,1480,1277,0.862838,0.037609,OK
7426,1735,1432,0.825360,0.035761,OK
7427,1680,1444,0.859524,0.021625,OK
7428,1640,1379,0.840854,0.026762,OK
7429,1606,1331,0.828767,0.019824,OK
7430,1568,1324,0.844388,0.021774,OK
7431,1714,1425,0.831389,0.032749,OK
7432,1671,1428,0.854578,0.033517,OK
7433,1631,1442,0.884120,0.022439,OK
7434,1555,1271,0.817363,0.022620,OK
7435,1504,1288,0.856383,0.027593,OK
7436,1722,1554,0.902439,0.030856,OK
7437,1685,1522,0.903264,0.026893,OK
7438,1649,1407,0.853244,0.021007,OK
7439,1607,1408,0.876167,0.016258,OK
7440,1568,1227,0.782526,0.019621,OK
7441,1734,1407,0.811419,0.026369,OK
7442,1666,1470,0.882353,0.048042,OK
7443,1625,1432,0.881231,0.054121,OK
7444,1593,1313,0.824231,0.045177,OK
7445,1569,1240,0.790312,0.033451,OK
7446,1742,1566,0.898967,0.035205,OK
7447,1704,1517,0.890258,0.031594,OK
7448,1668,1477,0.885492,0.033865,OK
7449,1634,1424,0.871481,0.029275,OK
7450,1575,1374,0.872381,0.017686,OK
7451,1703,1449,0.850851,0.024896,OK
7452,1664,1424,0.855769,0.033071,OK
7453,1628,1382,0.848894,0.026428,OK
7454,1588,1279,0.805416,0.037493,OK
7455,1543,1343,0.870382,0.047092,OK
7456,1704,1445,0.848005,0.050522,OK
7457,1650,1442,0.873939,0.051936,OK
7458,1608,1370,0.851990,0.040539,OK
7459,1573,1349,0.857597,0.023075,OK
7460,1535,1270,0.827362,0.014393,OK
7461,1726,1530,0.886443,0.020745,OK
7462,1693,1512,0.893089,0.030220,OK
7463,1656,1487,0.897947,0.038347,OK
7464,1600,1384,0.865000,0.035084,OK
7465,1552,1328,0.855670,0.041661,OK
7466,1739,1544,0.887867,0.031265,OK
7467,1709,1489,0.871270,0.042956,OK
7468,1666,1455,0.873349,0.044292,OK
7469,1618,1424,0.880099,0.038439,OK
7470,1579,1353,0.856871,0.027161,OK
7471,1701,1493,0.877719,0.031006,OK
7472,1648,1458,0.884709,0.031884,OK
7473,1602,1398,0.872659,0.041358,OK
7474,1552,1285,0.827964,0.044997,OK
7475,1495,1218,0.814716,0.062142,OK
7476,1703,1379,0.809748,0.068286,OK
7477,1639,1372,0.837096,0.046818,OK
7478,1602,1388,0.866417,0.040159,OK
7479,1550,1332,0.859355,0.029653,OK
7480,1512,1219,0.806217,0.025051,OK
7481,1713,1399,0.816696,0.037204,OK
7482,1662,1410,0.848375,0.029304,OK
7483,1625,1306,0.803692,0.039638,OK
7484,1584,1314,0.829545,0.051990,OK
7485,1541,1215,0.788449,0.043310,OK
7486,1699,1443,0.849323,0.046618,OK
7487,1666,1439,0.863745,0.045580,OK
7488,1634,1353,0.828029,0.054138,OK
7489,1592,1276,0.801508,0.057119,OK
7490,1553,1214,0.781713,0.051867,OK
7491,1623,1246,0.767714,0.052495,OK
7492,1544,1205,0.780440,0.056411,OK
7493,1467,1134,0.773006,0.035474,OK
7494,1414,1079,0.763083,0.055647,OK
7495,1360,1032,0.758824,0.072742,OK
7496,1639,1161,0.708359,0.111765,OK
7497,1550,1154,0.744516,0.081013,OK
7498,1517,1172,0.772577,0.059906,OK
7499,1359,917,0.674761,0.057267,OK
7500,1283,949,0.739673,0.073294,OK
7501,1621,1137,0.701419,0.091987,OK
7502,1512,1009,0.667328,0.092412,OK
7503,1437,1037,0.721642,0.088476,OK
7504,1364,973,0.713343,0.092511,OK
7505,1299,862,0.663587,0.124051,OK
7506,1602,1027,0.641074,0.143930,OK
7507,1451,954,0.657478,0.106536,OK
7508,1027,588,0.572541,0.071921,OK
7509,990,706,0.713131,0.065412,OK
7510,945,660,0.698413,0.060910,OK
7511,1590,1090,0.685535,0.076808,OK
7512,1481,964,0.650912,0.059476,OK
7513,1384,862,0.622832,0.065801,OK
7514,1267,754,0.595107,0.073339,OK
7515,1142,764,0.669002,0.064363,OK
7516,801,458,0.571785,0.051976,OK
7517,777,560,0.720721,0.047133,OK
7518,771,541,0.701686,0.049826,OK
7519,729,530,0.727023,0.042871,OK
7520,696,514,0.738506,0.045876,OK
7521,1635,1014,0.620183,0.076253,OK
7522,1544,823,0.533031,0.087396,OK
7523,1399,671,0.479628,0.109693,OK
7524,787,325,0.412961,0.112142,OK
7525,753,401,0.532537,0.117419,OK
7526,1508,820,0.543767,0.147433,OK
7527,1307,587,0.449120,0.165182,OK
7528,1076,515,0.478625,0.185878,OK
7529,870,429,0.493103,0.146563,OK
7530,738,402,0.544715,0.115636,OK
7531,1096,623,0.568431,0.033384,OK
7532,706,354,0.501416,0.025495,OK
7533,604,466,0.771523,0.014920,OK
7534,550,423,0.769091,0.013103,OK
7535,524,457,0.872137,0.015713,OK
7536,1184,893,0.754223,0.041757,OK
7537,1094,844,0.771481,0.031455,OK
7538,1033,781,0.756050,0.026582,OK
7539,984,691,0.702236,0.036892,OK
7540,944,664,0.703390,0.042264,OK
7541,1478,970,0.656292,0.037856,OK
7542,1373,843,0.613984,0.034687,OK
7543,1309,868,0.663102,0.036297,OK
7544,1251,808,0.645883,0.041166,OK
7545,1211,766,0.632535,0.037681,OK
7546,1362,750,0.550661,0.034465,OK
7547,1273,734,0.576591,0.034768,OK
7548,1219,774,0.634947,0.035408,OK
7549,1130,720,0.637168,0.036845,OK
7550,1077,686,0.636955,0.040832,OK
7551,1456,815,0.559753,0.053075,OK
7552,1372,852,0.620991,0.039504,OK
7553,1299,768,0.591224,0.035212,OK
7554,1233,717,0.581509,0.036155,OK
7555,1188,699,0.588384,0.036363,OK
7556,1480,813,0.549324,0.039709,OK
7557,1400,805,0.575000,0.043969,OK
7558,1344,719,0.534970,0.047315,OK
7559,1286,733,0.569984,0.060474,OK
7560,1226,704,0.574225,0.062995,OK
7561,1498,818,0.546061,0.064626,OK
7562,1415,870,0.614841,0.067786,OK
7563,1356,771,0.568584,0.056651,OK
7564,1300,753,0.579231,0.056725,OK
7565,943,432,0.458112,0.053135,OK
7566,1402,843,0.601284,0.059563,OK
7567,1351,812,0.601036,0.061171,OK
7568,1291,800,0.619675,0.068559,OK
7569,1248,747,0.598558,0.078993,OK
7570,1192,725,0.608221,0.087091,OK
7571,1569,896,0.571064,0.072046,OK
7572,1464,839,0.573087,0.077125,OK
7573,1065,485,0.455399,0.054977,OK
7574,1011,600,0.593472,0.059599,OK
7575,966,552,0.571429,0.058897,OK
7576,1439,861,0.598332,0.032154,OK
7577,1350,813,0.602222,0.027197,OK
7578,1239,726,0.585956,0.027221,OK
7579,1129,700,0.620018,0.025770,OK
7580,1054,707,0.670778,0.031874,OK
7581,1069,651,0.608980,0.025855,OK
7582,1038,756,0.728324,0.031334,OK
7583,1009,715,0.708622,0.040000,OK
7584,982,728,0.741344,0.040324,OK
7585,953,695,0.729276,0.043763,OK
7586,1682,1137,0.675981,0.055908,OK
7587,1592,1127,0.707915,0.053425,OK
7588,1520,1069,0.703289,0.049291,OK
7589,1052,705,0.670152,0.040662,OK
7590,1013,770,0.760118,0.039326,OK
7591,1670,1160,0.694611,0.038527,OK
7592,1581,1191,0.753321,0.036341,OK
7593,1500,1128,0.752000,0.031744,OK
7594,1464,1065,0.727459,0.035363,OK
7595,1424,1027,0.721208,0.029631,OK
7596,1697,1173,0.691220,0.035462,OK
7597,1482,1045,0.705128,0.042675,OK
7598,1438,1104,0.767733,0.045249,OK
7599,1402,1106,0.788873,0.039001,OK
7600,1343,1023,0.761727,0.034805,OK
7601,1710,1218,0.712281,0.035812,OK
7602,1612,1199,0.743797,0.036796,OK
7603,1552,1131,0.728737,0.038314,OK
7604,1488,1078,0.724462,0.039622,OK
7605,1398,1017,0.727468,0.037600,OK
7606,1608,1154,0.717662,0.030172,OK
7607,1521,1156,0.760026,0.023245,OK
7608,1468,1143,0.778610,0.025642,OK
7609,1424,1163,0.816713,0.028178,OK
7610,1387,1101,0.793800,0.015973,OK
7611,1673,1298,0.775852,0.027574,OK
7612,1614,1262,0.781908,0.018404,OK
7613,1539,1242,0.807018,0.028177,OK
7614,1448,1059,0.731354,0.030183,OK
7615,1401,1122,0.800857,0.030219,OK
7616,1655,1262,0.762538,0.054253,OK
7617,1590,1287,0.809434,0.052722,OK
7618,1537,1262,0.821080,0.050975,OK
7619,1501,1199,0.798801,0.052050,OK
7620,1447,1213,0.838286,0.051399,OK
7621,1731,1460,0.843443,0.064284,OK
7622,1653,1274,0.770720,0.052184,OK
7623,1612,1358,0.842432,0.045603,OK
7624,1574,1373,0.872300,0.046543,OK
7625,1558,1394,0.894737,0.045334,OK
7626,1735,1499,0.863977,0.046953,OK
7627,1707,1483,0.868776,0.049000,OK
7628,1637,1331,0.813073,0.052567,OK
7629,1619,1458,0.900556,0.047877,OK
7630,1597,1353,0.847214,0.048633,OK
7631,1747,1510,0.864339,0.054671,OK
7632,1723,1474,0.855485,0.054628,OK
7633,1691,1472,0.870491,0.055357,OK
7634,1647,1318,0.800243,0.067361,HOLD_GEOM
7635,1608,1445,0.898632,0.081598,OK
7636,1711,1425,0.832846,0.099874,OK
7637,1664,1365,0.820312,0.104921,OK
7638,1623,1360,0.837954,0.093641,OK
7639,1595,1329,0.833229,0.097963,OK
7640,1553,1356,0.873149,0.099266,OK
7641,1731,1370,0.791450,0.107379,OK
7642,1666,1314,0.788715,0.105986,OK
7643,1620,1248,0.770370,0.098054,OK
7644,1581,1311,0.829222,0.077758,OK
7645,1543,1256,0.813999,0.071205,OK
7646,1706,1355,0.794256,0.060895,OK
7647,1679,1463,0.871352,0.033334,OK
7648,1641,1382,0.842169,0.047076,OK
7649,1596,1363,0.854010,0.062259,OK
7650,1576,1364,0.865482,0.054042,OK
7651,1729,1443,0.834586,0.057476,OK
7652,1689,1406,0.832445,0.055368,OK
7653,1636,1326,0.810513,0.059584,OK
7654,1597,1243,0.778334,0.062702,OK
7655,1543,1182,0.766040,0.071026,OK
7656,1707,1377,0.806678,0.082388,OK
7657,1643,1302,0.792453,0.081773,OK
7658,1603,1347,0.840299,0.080586,OK
7659,1556,1300,0.835476,0.075807,OK
7660,1506,1211,0.804117,0.081854,OK
7661,1717,1426,0.830518,0.080839,OK
7662,1671,1397,0.836026,0.073624,OK
7663,1609,1298,0.806712,0.079145,OK
7664,1551,1260,0.812379,0.072063,OK
7665,1518,1310,0.862978,0.049171,OK
7666,1744,1482,0.849771,0.033942,OK
7667,1693,1416,0.836385,0.027262,OK
7668,1629,1409,0.864948,0.025359,OK
7669,1588,1398,0.880353,0.037458,OK
7670,1567,1384,0.883216,0.029515,OK
7671,1708,1521,0.890515,0.034937,OK
7672,1671,1442,0.862956,0.035704,OK
7673,1645,1352,0.821884,0.022466,OK
7674,1588,1340,0.843829,0.030807,OK
7675,1549,1341,0.865720,0.033842,OK
7676,1718,1372,0.798603,0.039814,OK
7677,1652,1389,0.840799,0.035047,OK
7678,1625,1379,0.848615,0.030551,OK
7679,1566,1340,0.855683,0.032924,OK
7680,1531,1293,0.844546,0.027112,OK
7681,1680,1406,0.836905,0.043689,OK
7682,1649,1481,0.898120,0.039988,OK
7683,1620,1402,0.865432,0.036729,OK
7684,1586,1413,0.890921,0.035588,OK
7685,1573,1398,0.888748,0.022228,OK
7686,1719,1498,0.871437,0.021762,OK
7687,1690,1503,0.889349,0.015974,OK
7688,1651,1440,0.872199,0.019251,OK
7689,1619,1464,0.904262,0.020306,OK
7690,1587,1368,0.862004,0.022993,OK
7691,1735,1535,0.884726,0.023874,OK
7692,1695,1499,0.884366,0.026444,OK
7693,1656,1474,0.890097,0.030239,OK
7694,1623,1318,0.812076,0.031148,OK
7695,1592,1419,0.891332,0.019711,OK
7696,1709,1486,0.869514,0.029291,OK
7697,1650,1430,0.866667,0.035137,OK
7698,1608,1432,0.890547,0.028866,OK
7699,1566,1321,0.843550,0.031269,OK
7700,1519,1293,0.851218,0.024442,OK
7701,1713,1498,0.874489,0.016338,OK
7702,1674,1487,0.888292,0.027477,OK
7703,1641,1445,0.880561,0.032088,OK
7704,1614,1421,0.880421,0.028191,OK
7705,1585,1401,0.883912,0.026049,OK
7706,1729,1426,0.824754,0.017049,OK
7707,1694,1418,0.837072,0.017103,OK
7708,1648,1372,0.832524,0.016917,OK
7709,1607,1405,0.874300,0.015610,OK
7710,1592,1381,0.867462,0.033196,OK
7711,1726,1467,0.849942,0.029568,OK
7712,1693,1390,0.821028,0.029250,OK
7713,1658,1411,0.851025,0.033104,OK
7714,1604,1365,0.850998,0.036687,OK
7715,1566,1338,0.854406,0.020748,OK
7716,1736,1471,0.847350,0.018334,OK
7717,1675,1464,0.874030,0.021580,OK
7718,1637,1389,0.848503,0.017165,OK
7719,1594,1321,0.828733,0.026427,OK
7720,1554,1337,0.860360,0.033729,OK
7721,1704,1372,0.805164,0.028447,OK
7722,1644,1291,0.785280,0.022009,OK
7723,1608,1331,0.827736,0.040923,OK
7724,1558,1256,0.806162,0.040572,OK
7725,1511,1273,0.842488,0.028751,OK
7726,1697,1439,0.847967,0.028449,OK
7727,1615,1386,0.858204,0.025045,OK
7728,1552,1363,0.878222,0.027937,OK
7729,1503,1267,0.842981,0.020857,OK
7730,1480,1295,0.875000,0.016165,OK
7731,1712,1408,0.822430,0.020795,OK
7732,1645,1359,0.826140,0.017800,OK
7733,1563,1314,0.840691,0.038536,OK
7734,1496,1295,0.865642,0.054152,OK
7735,1456,1273,0.874313,0.041686,OK
7736,1688,1338,0.792654,0.023253,OK
7737,1617,1391,0.860235,0.020759,OK
7738,1567,1376,0.878111,0.014646,OK
7739,1531,1313,0.857609,0.024563,OK
7740,1477,1256,0.850372,0.028654,OK
7741,1671,1369,0.819270,0.023354,OK
7742,1611,1369,0.849783,0.022634,OK
7743,1577,1382,0.876347,0.025676,OK
7744,1542,1347,0.873541,0.035973,OK
7745,1505,1288,0.855814,0.034335,OK
7746,1699,1393,0.819894,0.029537,OK
7747,1634,1304,0.798042,0.019007,OK
7748,1577,1336,0.847178,0.015306,OK
7749,1547,1341,0.866839,0.025451,OK
7750,1514,1301,0.859313,0.028494,OK
7751,1707,1470,0.861160,0.032289,OK
7752,1661,1421,0.855509,0.016635,OK
7753,1628,1325,0.813882,0.025728,OK
7754,1575,1299,0.824762,0.040949,OK
7755,1518,1351,0.889987,0.041217,OK
7756,1710,1403,0.820468,0.022416,OK
7757,1657,1312,0.791792,0.019710,OK
7758,1613,1330,0.824551,0.027578,OK
7759,1574,1332,0.846252,0.025099,OK
7760,1526,1215,0.796199,0.031577,OK
7761,1690,1374,0.813018,0.040411,OK
7762,1635,1277,0.781040,0.030494,OK
7763,1582,1269,0.802149,0.023347,OK
7764,1546,1324,0.856404,0.033728,OK
7765,1497,1199,0.800935,0.038695,OK
7766,1677,1341,0.799642,0.048853,OK
7767,1606,1300,0.809465,0.040052,OK
7768,1518,1243,0.818841,0.028701,OK
7769,1448,1230,0.849448,0.025736,OK
7770,1400,1195,0.853571,0.031100,OK
7771,1710,1432,0.837427,0.024001,OK
7772,1652,1333,0.806901,0.019621,OK
7773,1580,1322,0.836709,0.016521,OK
7774,1510,1239,0.820530,0.043645,OK
7775,1458,1271,0.871742,0.047068,OK
7776,1714,1426,0.831972,0.027894,OK
7777,1653,1281,0.774955,0.019373,OK
7778,1600,1342,0.838750,0.034945,OK
7779,1533,1301,0.848663,0.034896,OK
7780,1461,1245,0.852156,0.039481,OK
7781,1664,1361,0.817909,0.050003,OK
7782,1598,1262,0.789737,0.043657,OK
7783,1547,1263,0.816419,0.028532,OK
7784,1503,1235,0.821690,0.026495,OK
7785,1460,1136,0.778082,0.032885,OK
7786,1703,1328,0.779800,0.045252,OK
7787,1635,1232,0.753517,0.048202,OK
7788,1553,1193,0.768191,0.036893,OK
7789,1501,1181,0.786809,0.030193,OK
7790,1458,1207,0.827846,0.018394,OK
7791,1684,1370,0.813539,0.033606,OK
7792,1618,1342,0.829419,0.035743,OK
7793,1549,1176,0.759199,0.020547,OK
7794,1501,1173,0.781479,0.024814,OK
7795,1455,1258,0.864605,0.031525,OK
7796,1688,1351,0.800355,0.047992,OK
7797,1628,1364,0.837838,0.048444,OK
7798,1582,1309,0.827434,0.041983,OK
7799,1531,1272,0.830830,0.023580,OK
7800,1494,1269,0.849398,0.018489,OK
7801,1680,1296,0.771429,0.053015,OK
7802,1517,1159,0.764008,0.056183,OK
7803,1476,1143,0.774390,0.042793,OK
7804,1427,1187,0.831815,0.036321,OK
7805,1381,1120,0.811007,0.047956,OK
7806,1698,1398,0.823322,0.057418,OK
7807,1638,1336,0.815629,0.048942,OK
7808,1600,1251,0.781875,0.044049,OK
7809,1561,1258,0.805894,0.027351,OK
7810,1507,1189,0.788985,0.025201,OK
7811,1687,1271,0.753408,0.031030,OK
7812,1629,1292,0.793125,0.035405,OK
7813,1575,1172,0.744127,0.046849,OK
7814,1530,1181,0.771895,0.054554,OK
7815,1499,1284,0.856571,0.053563,OK
7816,1726,1482,0.858633,0.059218,OK
7817,1690,1387,0.820710,0.047727,OK
7818,1623,1231,0.758472,0.041016,OK
7819,1576,1295,0.821701,0.041991,OK
7820,1544,1306,0.845855,0.045077,OK
7821,1721,1444,0.839047,0.039955,OK
7822,1683,1364,0.810458,0.045274,OK
7823,1613,1211,0.750775,0.027360,OK
7824,1571,1277,0.812858,0.023628,OK
7825,1538,1302,0.846554,0.024166,OK
7826,1699,1395,0.821071,0.037121,OK
7827,1665,1364,0.819219,0.033585,OK
7828,1628,1260,0.773956,0.041637,OK
7829,1582,1216,0.768647,0.041448,OK
7830,1556,1317,0.846401,0.035003,OK
7831,1711,1375,0.803624,0.037829,OK
7832,1655,1342,0.810876,0.025675,OK
7833,1583,1245,0.786481,0.027480,OK
7834,1474,1135,0.770014,0.042537,OK
7835,1426,1165,0.816971,0.030129,OK
7836,1713,1476,0.861646,0.047428,OK
7837,1671,1477,0.883902,0.043369,OK
7838,1631,1385,0.849172,0.029922,OK
7839,1560,1306,0.837179,0.038292,OK
7840,1482,1182,0.797571,0.043898,OK
7841,1639,1262,0.769982,0.051074,OK
7842,1580,1163,0.736076,0.036347,OK
7843,1543,1299,0.841866,0.026324,OK
7844,1459,1174,0.804661,0.021193,OK
7845,1421,1198,0.843068,0.019099,OK
7846,1708,1324,0.775176,0.025062,OK
7847,1642,1353,0.823995,0.023178,OK
7848,1594,1357,0.851317,0.023774,OK
7849,1534,1229,0.801173,0.024394,OK
7850,1489,1214,0.815312,0.027776,OK
7851,1548,1127,0.728036,0.024464,OK
7852,1530,1360,0.888889,0.013773,OK
7853,1508,1193,0.791114,0.017821,OK
7854,1478,1254,0.848444,0.019309,OK
7855,1463,1259,0.860560,0.024680,OK
7856,1725,1419,0.822609,0.038077,OK
7857,1691,1414,0.836192,0.036077,OK
7858,1655,1416,0.855589,0.029376,OK
7859,1498,1128,0.753004,0.023700,OK
7860,1476,1267,0.858401,0.018359,OK
7861,1741,1510,0.867318,0.036019,OK
7862,1698,1425,0.839223,0.030782,OK
7863,1652,1464,0.886199,0.030607,OK
7864,1614,1335,0.827138,0.031152,OK
7865,1587,1385,0.872716,0.034759,OK
7866,1735,1475,0.850144,0.028390,OK
