frame,tracked,pnp_inliers,err_norm,err_px_med,err_px_max,valid_depth,landmarks,status
2781,258,249,0.006494,0.905002,3.343837,249,249,ITER_PNP_OK
2782,249,226,0.007463,1.064160,4.757955,226,226,ITER_PNP_OK
2783,226,204,0.008191,1.133592,3.437263,204,204,ITER_PNP_OK
2784,204,182,0.008913,1.177349,3.975445,182,348,ITER_PNP_OK_REBUILD
2785,348,343,0.001396,0.170516,1.182610,343,343,ITER_PNP_OK
2786,342,340,0.002229,0.261207,1.506599,340,340,ITER_PNP_OK
2787,340,326,0.002922,0.331318,1.908424,326,326,ITER_PNP_OK
2788,326,321,0.004281,0.426053,2.809786,321,321,ITER_PNP_OK
2789,316,281,0.005820,0.602091,2.893157,281,281,ITER_PNP_OK
2790,281,272,0.006964,0.680911,3.403155,272,272,ITER_PNP_OK
2791,272,266,0.007853,0.783832,4.319379,266,266,ITER_PNP_OK
2792,266,228,0.007801,0.932877,3.751831,228,228,ITER_PNP_OK
2793,228,197,0.007592,1.034969,4.045075,197,197,ITER_PNP_OK
2794,197,181,0.008007,1.060911,4.051688,181,181,ITER_PNP_OK
2795,179,162,0.008702,1.152192,4.153884,162,162,ITER_PNP_OK
2796,161,128,0.007701,1.031584,4.013724,128,315,ITER_PNP_OK_REBUILD
2797,262,257,0.002214,0.291151,3.137489,257,257,ITER_PNP_OK
2798,257,253,0.003344,0.392785,3.426541,253,253,ITER_PNP_OK
2799,253,248,0.004563,0.522053,3.963983,248,248,ITER_PNP_OK
2800,248,244,0.005502,0.705337,2.759726,244,244,ITER_PNP_OK
2801,244,226,0.006684,0.835914,3.421691,226,226,ITER_PNP_OK
2802,226,219,0.007731,0.994093,3.856224,219,219,ITER_PNP_OK
2803,219,206,0.008838,1.115170,3.157769,206,206,ITER_PNP_OK
2804,206,188,0.009758,1.354389,2.976183,188,188,ITER_PNP_OK
2805,185,158,0.011075,1.365682,4.036759,158,158,ITER_PNP_OK
2806,158,116,0.009515,1.209654,3.068839,116,231,ITER_PNP_OK_REBUILD
2807,214,208,0.003838,0.450225,1.861088,208,208,ITER_PNP_OK
2808,185,172,0.007224,0.780667,3.213949,172,354,ITER_PNP_OK_REBUILD
2809,295,280,0.002934,0.379365,2.072564,280,280,ITER_PNP_OK
2810,279,240,0.004783,0.601124,2.425635,240,240,ITER_PNP_OK
2811,237,201,0.004793,0.765586,2.572575,201,201,ITER_PNP_OK
2812,197,162,0.006181,0.849841,3.781226,162,162,ITER_PNP_OK
2813,162,146,0.006883,0.882437,4.178634,146,200,ITER_PNP_OK_REBUILD
2814,189,178,0.003132,0.357985,1.562120,178,178,ITER_PNP_OK
2815,175,154,0.004254,0.510228,1.398098,154,154,ITER_PNP_OK
2816,150,134,0.005068,0.633446,1.688781,134,271,ITER_PNP_OK_REBUILD
2817,269,257,0.001772,0.252666,1.006289,257,257,ITER_PNP_OK
2818,257,256,0.003134,0.376518,1.911209,256,256,ITER_PNP_OK
2819,256,249,0.004486,0.561956,3.474968,249,249,ITER_PNP_OK
2820,249,239,0.006365,0.840975,3.738424,239,319,ITER_PNP_OK_REBUILD
2821,317,310,0.002700,0.347888,1.953314,310,310,ITER_PNP_OK
2822,307,300,0.004320,0.520528,1.995504,300,300,ITER_PNP_OK
2823,299,268,0.005592,0.610141,2.534722,268,268,ITER_PNP_OK
2824,268,228,0.005689,0.685619,2.801305,228,228,ITER_PNP_OK
2825,228,188,0.005728,0.868679,2.930778,188,188,ITER_PNP_OK
2826,187,181,0.007054,1.019343,3.050701,181,181,ITER_PNP_OK
2827,180,171,0.007730,1.161575,4.071903,171,171,ITER_PNP_OK
2828,169,164,0.009216,1.303083,3.188731,164,164,ITER_PNP_OK
2829,164,157,0.010413,1.491391,3.510489,157,157,ITER_PNP_OK
2830,157,147,0.010794,1.651989,3.552002,147,260,ITER_PNP_OK_REBUILD
2831,256,244,0.002582,0.315340,1.068969,244,244,ITER_PNP_OK
2832,237,226,0.003500,0.493579,2.133484,226,286,ITER_PNP_OK_REBUILD
2833,284,278,0.002169,0.211976,2.569634,278,278,ITER_PNP_OK
2834,276,246,0.003843,0.520858,1.825721,246,246,ITER_PNP_OK
2835,244,225,0.003543,0.454595,2.464421,225,225,ITER_PNP_OK
2836,224,219,0.003970,0.536752,3.092979,219,219,ITER_PNP_OK
2837,219,205,0.004402,0.643154,2.558196,205,205,ITER_PNP_OK
2838,205,196,0.004521,0.685191,2.084819,196,196,ITER_PNP_OK
2839,196,196,0.005332,0.805160,2.200720,196,196,ITER_PNP_OK
2840,196,195,0.006380,0.965302,3.100830,195,195,ITER_PNP_OK
2841,195,190,0.006904,0.995110,2.975195,190,190,ITER_PNP_OK
2842,190,190,0.007923,1.173501,3.447249,190,190,ITER_PNP_OK
2843,190,177,0.009286,1.266479,4.163131,177,177,ITER_PNP_OK
2844,177,173,0.010623,1.435653,3.888210,173,327,ITER_PNP_OK_REBUILD
2845,319,298,0.002722,0.302126,1.691885,298,298,ITER_PNP_OK
2846,298,285,0.003981,0.539447,2.626877,285,285,ITER_PNP_OK
2847,284,275,0.005408,0.776802,3.260561,275,275,ITER_PNP_OK
2848,275,246,0.006929,0.959395,3.406716,246,246,ITER_PNP_OK
2849,246,221,0.009163,1.162794,3.995607,221,221,ITER_PNP_OK
2850,221,189,0.010984,1.224433,4.812757,189,189,ITER_PNP_OK
2851,189,154,0.009137,1.210332,4.601031,154,154,ITER_PNP_OK
2852,154,131,0.009800,1.288582,4.306810,131,370,ITER_PNP_OK_REBUILD
2853,367,348,0.002424,0.195351,1.410302,348,348,ITER_PNP_OK
2854,343,316,0.003165,0.286744,2.397037,316,316,ITER_PNP_OK
2855,267,220,0.005389,0.580750,3.437607,220,220,ITER_PNP_OK
2856,213,195,0.005400,0.555428,3.389181,195,407,ITER_PNP_OK_REBUILD
2857,382,345,0.002037,0.225646,1.379680,345,345,ITER_PNP_OK
2858,324,311,0.003570,0.386794,2.313851,311,311,ITER_PNP_OK
2859,311,281,0.004263,0.539821,2.831288,281,281,ITER_PNP_OK
2860,280,273,0.005836,0.778489,3.550982,273,273,ITER_PNP_OK
2861,269,223,0.006072,0.836745,2.445153,223,223,ITER_PNP_OK
2862,223,186,0.004996,0.763063,2.764766,186,186,ITER_PNP_OK
2863,186,171,0.005414,0.805610,2.878801,171,171,ITER_PNP_OK
2864,171,146,0.005002,0.716816,3.211525,146,384,ITER_PNP_OK_REBUILD
2865,367,316,0.002993,0.327887,1.803050,315,316,ITER_PNP_OK
2866,309,274,0.003884,0.467043,2.344378,274,274,ITER_PNP_OK
2867,271,239,0.005028,0.602409,2.667095,239,239,ITER_PNP_OK
2868,227,213,0.005882,0.791733,3.147550,213,313,ITER_PNP_OK_REBUILD
2869,293,239,0.005218,0.701541,2.448533,239,239,ITER_PNP_OK
2870,236,204,0.007478,1.114356,2.831119,204,204,ITER_PNP_OK
2871,195,165,0.011310,1.773780,4.167420,165,165,ITER_PNP_OK
2872,165,113,0.009546,1.352922,3.277734,113,264,ITER_PNP_OK_REBUILD
2873,263,237,0.001968,0.265164,2.053034,237,237,ITER_PNP_OK
2874,234,211,0.002761,0.379182,3.857439,211,211,ITER_PNP_OK
2875,211,187,0.003740,0.462971,4.018898,187,187,ITER_PNP_OK
2876,185,170,0.004526,0.518466,4.425095,170,170,ITER_PNP_OK
2877,170,166,0.005669,0.645368,3.123680,166,166,ITER_PNP_OK
2878,166,152,0.006612,0.749270,3.704928,152,152,ITER_PNP_OK
2879,152,120,0.005575,0.806058,3.905514,120,360,ITER_PNP_OK_REBUILD
2880,352,340,0.005330,0.534230,2.055193,340,325,ITER_PNP_OK_REBUILD
2881,307,265,0.004128,0.506050,4.130234,265,265,ITER_PNP_OK
2882,251,229,0.006336,0.780570,3.451165,229,229,ITER_PNP_OK
2883,223,203,0.007517,1.026607,2.944863,203,203,ITER_PNP_OK
2884,198,162,0.007805,1.047669,2.705032,162,162,ITER_PNP_OK
2885,162,132,0.007719,1.213873,3.098777,132,327,ITER_PNP_OK_REBUILD
2886,294,261,0.003935,0.428909,2.880395,261,261,ITER_PNP_OK
2887,243,201,0.005315,0.582590,2.823363,201,201,ITER_PNP_OK
2888,191,172,0.006926,0.888733,2.750872,172,172,ITER_PNP_OK
2889,172,137,0.007552,1.094922,2.784961,137,194,ITER_PNP_OK_REBUILD
2890,192,176,0.002142,0.277496,1.642553,176,176,ITER_PNP_OK
2891,165,157,0.002945,0.398867,2.712833,157,157,ITER_PNP_OK
2892,154,144,0.003230,0.506278,3.343120,144,155,ITER_PNP_OK_REBUILD
2893,145,129,0.001663,0.255607,2.571656,129,195,ITER_PNP_OK_REBUILD
2894,193,179,0.001803,0.191813,1.064334,179,179,ITER_PNP_OK
2895,178,158,0.002944,0.451251,1.569324,158,158,ITER_PNP_OK
2896,148,145,0.003021,0.388632,2.292150,145,198,ITER_PNP_OK_REBUILD
2897,195,189,0.001424,0.205972,4.307325,189,189,ITER_PNP_OK
2898,189,158,0.002447,0.338151,2.503805,158,158,ITER_PNP_OK
2899,142,131,0.001818,0.266243,2.210678,131,211,ITER_PNP_OK_REBUILD
2900,202,196,0.002623,0.305114,2.276471,196,196,ITER_PNP_OK
2901,190,182,0.004464,0.518467,3.065719,182,182,ITER_PNP_OK
2902,166,152,0.003716,0.521187,2.744538,152,152,ITER_PNP_OK
2903,149,139,0.004482,0.570533,3.099040,139,219,ITER_PNP_OK_REBUILD
2904,196,191,0.004618,0.455373,1.794365,191,229,ITER_PNP_OK_REBUILD
2905,229,225,0.002859,0.314252,1.443608,225,225,ITER_PNP_OK
2906,225,212,0.004742,0.521133,2.004502,212,212,ITER_PNP_OK
2907,212,182,0.006110,0.789005,2.081733,182,182,ITER_PNP_OK
2908,182,164,0.006522,0.802862,2.305800,164,164,ITER_PNP_OK
2909,164,156,0.007531,0.890383,2.334318,156,156,ITER_PNP_OK
2910,154,149,0.009276,1.007853,2.643395,149,243,ITER_PNP_OK_REBUILD
2911,231,207,0.002046,0.246495,1.021962,207,207,ITER_PNP_OK
2912,205,205,0.003906,0.497240,1.721390,205,205,ITER_PNP_OK
2913,186,185,0.005223,0.666797,1.868114,185,185,ITER_PNP_OK
2914,181,170,0.005204,0.623482,2.128474,170,170,ITER_PNP_OK
2915,168,152,0.006409,0.720074,2.883316,152,152,ITER_PNP_OK
2916,132,116,0.008050,0.897502,3.623956,116,117,ITER_PNP_OK_REBUILD
2917,117,105,0.002765,0.315912,2.749638,105,142,ITER_PNP_OK_REBUILD
2918,137,114,0.005448,0.539365,2.646030,114,189,ITER_PNP_OK_REBUILD
2919,184,173,0.003161,0.292247,3.490782,173,173,ITER_PNP_OK
2920,134,123,0.003754,0.385541,2.092749,123,132,ITER_PNP_OK_REBUILD
2921,124,121,0.001804,0.181757,1.008045,121,136,ITER_PNP_OK_REBUILD
2922,136,135,0.002602,0.290289,1.784948,135,190,ITER_PNP_OK_REBUILD
2923,181,175,0.003362,0.339118,2.285487,175,175,ITER_PNP_OK
2924,147,128,0.005550,0.489460,3.890624,128,179,ITER_PNP_OK_REBUILD
2925,161,157,0.003058,0.343911,3.026439,157,157,ITER_PNP_OK
2926,152,145,0.004489,0.475234,3.695989,145,215,ITER_PNP_OK_REBUILD
2927,191,187,0.002145,0.234580,2.647868,187,187,ITER_PNP_OK
2928,151,134,0.004548,0.393039,2.713609,134,157,ITER_PNP_OK_REBUILD
2929,157,136,0.002599,0.246523,1.623365,136,149,ITER_PNP_OK_REBUILD
2930,148,144,0.002726,0.211493,1.023649,144,254,ITER_PNP_OK_REBUILD
2931,252,237,0.002983,0.350677,1.342124,237,237,ITER_PNP_OK
2932,237,228,0.004773,0.530811,2.170683,228,228,ITER_PNP_OK
2933,228,201,0.006271,0.618668,3.170087,201,201,ITER_PNP_OK
2934,201,175,0.007149,0.733250,3.066439,175,175,ITER_PNP_OK
2935,175,152,0.009011,0.876192,3.402824,152,152,ITER_PNP_OK
2936,152,117,0.008714,1.043464,3.455693,117,299,ITER_PNP_OK_REBUILD
2937,292,246,0.002570,0.247481,1.645506,246,246,ITER_PNP_OK
2938,246,228,0.003736,0.404998,2.259024,228,228,ITER_PNP_OK
2939,227,206,0.005026,0.584840,2.472626,206,206,ITER_PNP_OK
2940,206,194,0.007321,0.811871,3.280308,194,279,ITER_PNP_OK_REBUILD
2941,277,247,0.002659,0.279877,1.148953,247,247,ITER_PNP_OK
2942,247,222,0.004647,0.440728,1.794338,222,222,ITER_PNP_OK
2943,216,201,0.006646,0.672381,4.123313,201,201,ITER_PNP_OK
2944,198,161,0.008980,0.907544,4.021208,161,161,ITER_PNP_OK
2945,138,116,0.007699,0.911949,2.961094,116,178,ITER_PNP_OK_REBUILD
2946,174,153,0.003544,0.377523,1.309467,153,153,ITER_PNP_OK
2947,151,131,0.006051,0.612399,2.360680,131,291,ITER_PNP_OK_REBUILD
2948,279,263,0.003532,0.386936,3.849298,263,263,ITER_PNP_OK
2949,248,227,0.005012,0.659246,3.715163,227,227,ITER_PNP_OK
2950,225,202,0.007066,0.901281,3.615311,202,202,ITER_PNP_OK
2951,200,169,0.009332,1.201307,3.347626,169,169,ITER_PNP_OK
2952,169,129,0.008187,1.417633,4.268382,129,98,ITER_PNP_OK_REBUILD
2953,39,30,0.004746,0.420650,2.600773,30,89,ITER_PNP_OK_REBUILD
2954,77,68,0.004999,0.631004,1.392757,68,67,ITER_PNP_OK_REBUILD
2955,57,55,0.004053,0.348821,3.061117,55,99,ITER_PNP_OK_REBUILD
2956,96,89,0.003242,0.510720,2.308199,89,127,ITER_PNP_OK_REBUILD
2957,127,122,0.002779,0.414924,1.761039,122,154,ITER_PNP_OK_REBUILD
2958,149,149,0.002902,0.465187,1.903642,149,191,ITER_PNP_OK_REBUILD
2959,191,186,0.004228,0.630483,2.835252,186,186,ITER_PNP_OK
2960,186,172,0.004670,0.794596,2.210596,172,172,ITER_PNP_OK
2961,171,171,0.006493,1.087830,3.118331,171,171,ITER_PNP_OK
2962,171,163,0.007686,1.303813,4.070017,163,163,ITER_PNP_OK
2963,163,141,0.008586,1.491301,4.120355,141,173,ITER_PNP_OK_REBUILD
2964,173,171,0.003169,0.426756,1.778758,171,194,ITER_PNP_OK_REBUILD
2965,193,188,0.003227,0.418119,4.588732,188,188,ITER_PNP_OK
2966,183,167,0.004498,0.623673,3.185087,167,167,ITER_PNP_OK
2967,166,150,0.005798,0.766942,2.895661,150,150,ITER_PNP_OK
2968,149,138,0.005908,0.777813,3.892415,138,165,ITER_PNP_OK_REBUILD
2969,164,154,0.002514,0.247089,2.010931,154,154,ITER_PNP_OK
2970,153,147,0.004176,0.341000,2.830592,147,203,ITER_PNP_OK_REBUILD
2971,202,194,0.003456,0.259419,1.222975,194,194,ITER_PNP_OK
2972,183,174,0.003931,0.347325,2.387373,174,174,ITER_PNP_OK
2973,165,142,0.005069,0.454896,3.574079,142,327,ITER_PNP_OK_REBUILD
2974,304,285,0.001689,0.227933,2.637015,285,285,ITER_PNP_OK
2975,264,260,0.002007,0.278965,3.690297,260,260,ITER_PNP_OK
2976,258,252,0.003199,0.497019,3.957000,252,320,ITER_PNP_OK_REBUILD
2977,263,232,0.005393,0.484513,2.429048,232,232,ITER_PNP_OK
2978,209,183,0.005180,0.530666,2.358312,183,183,ITER_PNP_OK
2979,183,156,0.005518,0.587179,2.730495,156,156,ITER_PNP_OK
2980,153,131,0.006386,0.831765,2.504289,131,242,ITER_PNP_OK_REBUILD
2981,235,208,0.004199,0.418644,1.865120,208,208,ITER_PNP_OK
2982,192,177,0.006782,0.714932,2.779474,177,177,ITER_PNP_OK
2983,153,132,0.007097,0.934122,4.033917,132,230,ITER_PNP_OK_REBUILD
2984,226,212,0.005917,0.568978,2.305296,212,212,ITER_PNP_OK
2985,187,130,0.004882,0.412300,4.512711,130,153,ITER_PNP_OK_REBUILD
2986,150,119,0.003515,0.422419,3.249527,119,153,ITER_PNP_OK_REBUILD
2987,142,131,0.002337,0.383219,2.020567,131,322,ITER_PNP_OK_REBUILD
2988,318,308,0.001306,0.173188,1.747983,308,348,ITER_PNP_OK_REBUILD
2989,345,339,0.002081,0.272205,1.651405,339,339,ITER_PNP_OK
2990,334,312,0.003234,0.383964,1.667418,312,312,ITER_PNP_OK
2991,310,292,0.004904,0.554455,1.923166,292,292,ITER_PNP_OK
2992,292,282,0.006343,0.785796,3.380246,282,282,ITER_PNP_OK
2993,281,241,0.008133,1.004926,3.845401,241,241,ITER_PNP_OK
2994,239,196,0.008402,1.137601,2.907175,196,196,ITER_PNP_OK
2995,196,173,0.008053,1.193788,3.820005,173,173,ITER_PNP_OK
2996,173,164,0.008422,1.273051,4.284024,164,164,ITER_PNP_OK
2997,164,150,0.009109,1.316964,3.985049,150,150,ITER_PNP_OK
2998,150,142,0.007579,1.116688,4.146910,142,227,ITER_PNP_OK_REBUILD
2999,227,213,0.004460,0.482515,3.456697,213,213,ITER_PNP_OK
3000,206,169,0.003464,0.374463,3.868187,169,254,ITER_PNP_OK_REBUILD
3001,246,229,0.003825,0.292770,1.647514,229,229,ITER_PNP_OK
3002,216,177,0.002966,0.332226,2.294277,177,177,ITER_PNP_OK
3003,173,156,0.004312,0.545604,2.045477,156,156,ITER_PNP_OK
3004,156,152,0.005960,0.727127,3.147665,152,152,ITER_PNP_OK
3005,152,135,0.007395,0.956613,4.308011,135,260,ITER_PNP_OK_REBUILD
3006,256,231,0.003690,0.385724,2.200384,231,231,ITER_PNP_OK
3007,223,178,0.004496,0.593101,3.437631,178,178,ITER_PNP_OK
3008,168,155,0.006086,0.822731,2.445675,155,155,ITER_PNP_OK
3009,155,143,0.006564,0.831107,3.081491,143,297,ITER_PNP_OK_REBUILD
3010,233,221,0.005562,0.867693,2.451965,221,221,ITER_PNP_OK
3011,221,216,0.005877,0.853820,2.589334,216,216,ITER_PNP_OK
3012,216,213,0.005888,0.870411,3.085877,213,235,ITER_PNP_OK_REBUILD
3013,219,195,0.005524,0.497937,2.983910,195,195,ITER_PNP_OK
3014,173,144,0.008606,1.030146,3.400004,144,183,ITER_PNP_OK_REBUILD
3015,175,166,0.001999,0.234862,1.670453,166,166,ITER_PNP_OK
3016,152,142,0.002705,0.353558,3.459928,142,225,ITER_PNP_OK_REBUILD
3017,225,212,0.002916,0.323294,1.483681,212,212,ITER_PNP_OK
3018,95,81,0.005380,0.916314,3.533855,81,126,ITER_PNP_OK_REBUILD
3019,126,116,0.002954,0.462741,1.988721,116,140,ITER_PNP_OK_REBUILD
3020,140,133,0.003430,0.517867,3.798673,133,211,ITER_PNP_OK_REBUILD
3021,210,197,0.003183,0.426716,2.596950,197,197,ITER_PNP_OK
3022,195,184,0.004854,0.690794,3.121942,184,184,ITER_PNP_OK
3023,179,172,0.006669,1.015597,3.355306,172,172,ITER_PNP_OK
3024,172,160,0.008076,1.195003,3.063618,160,245,ITER_PNP_OK_REBUILD
3025,244,230,0.002821,0.457442,2.980571,230,230,ITER_PNP_OK
3026,201,190,0.005999,0.899944,3.658088,190,190,ITER_PNP_OK
3027,190,187,0.006558,1.081632,4.215597,187,187,ITER_PNP_OK
3028,187,175,0.006709,1.000784,3.360950,175,175,ITER_PNP_OK
3029,175,169,0.007322,1.143084,3.978990,169,169,ITER_PNP_OK
3030,169,155,0.007178,1.127607,3.672571,155,155,ITER_PNP_OK
3031,155,149,0.008482,1.306508,4.142993,149,319,ITER_PNP_OK_REBUILD
3032,319,318,0.001926,0.270836,1.701905,318,318,ITER_PNP_OK
3033,318,309,0.002985,0.349174,2.797985,309,309,ITER_PNP_OK
3034,264,235,0.005392,0.653239,3.611120,235,235,ITER_PNP_OK
3035,235,206,0.005164,0.677354,3.326823,206,206,ITER_PNP_OK
3036,206,196,0.004853,0.669431,3.624047,196,306,ITER_PNP_OK_REBUILD
3037,305,305,0.002263,0.285758,2.326345,305,305,ITER_PNP_OK
3038,305,294,0.003776,0.470032,3.105997,294,294,ITER_PNP_OK
3039,294,279,0.004641,0.640046,3.209308,279,279,ITER_PNP_OK
3040,279,262,0.005246,0.730649,3.652358,262,262,ITER_PNP_OK
3041,262,245,0.006436,0.861593,4.126326,245,245,ITER_PNP_OK
3042,245,222,0.007078,0.842360,3.825062,222,222,ITER_PNP_OK
3043,222,201,0.007011,1.041135,3.389663,201,201,ITER_PNP_OK
3044,199,176,0.007467,1.061568,3.864614,176,176,ITER_PNP_OK
3045,176,154,0.006238,1.028842,3.548813,154,154,ITER_PNP_OK
3046,154,147,0.007040,1.052424,3.887963,147,347,ITER_PNP_OK_REBUILD
3047,322,299,0.002097,0.249588,2.896922,299,299,ITER_PNP_OK
3048,269,252,0.002718,0.398528,2.176610,252,260,ITER_PNP_OK_REBUILD
3049,256,237,0.003035,0.337705,3.376765,237,237,ITER_PNP_OK
3050,224,190,0.003825,0.373599,3.679560,190,190,ITER_PNP_OK
3051,166,155,0.006081,0.698995,2.304367,155,155,ITER_PNP_OK
3052,155,139,0.006913,0.844977,2.647221,139,204,ITER_PNP_OK_REBUILD
3053,201,159,0.002817,0.263103,1.347296,159,159,ITER_PNP_OK
3054,155,135,0.003892,0.412021,2.058773,135,226,ITER_PNP_OK_REBUILD
3055,219,206,0.002495,0.255339,1.510421,206,206,ITER_PNP_OK
3056,196,167,0.003967,0.492503,2.013831,167,167,ITER_PNP_OK
3057,158,137,0.005363,0.645790,2.625656,137,243,ITER_PNP_OK_REBUILD
3058,240,228,0.002903,0.321848,1.670499,228,228,ITER_PNP_OK
3059,218,185,0.003735,0.440708,1.943725,185,185,ITER_PNP_OK
3060,177,158,0.004665,0.591660,2.155684,158,185,ITER_PNP_OK_REBUILD
3061,184,174,0.003382,0.299855,2.416265,174,174,ITER_PNP_OK
3062,174,154,0.004585,0.442433,3.906647,154,154,ITER_PNP_OK
3063,154,135,0.005311,0.600071,2.975652,135,168,ITER_PNP_OK_REBUILD
3064,168,132,0.003751,0.314693,2.996025,132,155,ITER_PNP_OK_REBUILD
3065,154,131,0.003853,0.245350,1.265957,131,152,ITER_PNP_OK_REBUILD
3066,151,105,0.002631,0.216280,1.175291,105,136,ITER_PNP_OK_REBUILD
3067,113,83,0.005574,0.329233,2.159609,83,104,ITER_PNP_OK_REBUILD
3068,103,88,0.003249,0.254761,1.182621,88,123,ITER_PNP_OK_REBUILD
3069,116,106,0.004649,0.249532,1.661276,106,154,ITER_PNP_OK_REBUILD
3070,154,151,0.003887,0.257405,2.736239,151,151,ITER_PNP_OK
3071,149,143,0.008990,0.438454,1.723359,143,249,ITER_PNP_OK_REBUILD
3072,243,221,0.003554,0.250744,1.600525,221,234,ITER_PNP_OK_REBUILD
3073,228,212,0.004221,0.284573,1.389161,212,212,ITER_PNP_OK
3074,176,155,0.004582,0.346925,2.465931,155,155,ITER_PNP_OK
3075,134,124,0.004888,0.508732,2.308525,124,146,ITER_PNP_OK_REBUILD
3076,146,143,0.003368,0.238853,1.026118,143,151,ITER_PNP_OK_REBUILD
3077,151,141,0.003508,0.258476,1.472544,141,178,ITER_PNP_OK_REBUILD
3078,178,173,0.003531,0.292241,2.427556,173,173,ITER_PNP_OK
3079,173,154,0.004405,0.446672,3.498638,154,154,ITER_PNP_OK
3080,132,122,0.003949,0.523808,3.139784,122,174,ITER_PNP_OK_REBUILD
3081,148,143,0.002530,0.363866,0.912261,143,166,ITER_PNP_OK_REBUILD
3082,164,163,0.002523,0.332027,3.528122,163,163,ITER_PNP_OK
3083,161,149,0.003503,0.431430,4.374281,149,199,ITER_PNP_OK_REBUILD
3084,199,199,0.002104,0.307881,2.168520,199,214,ITER_PNP_OK_REBUILD
3085,210,210,0.001050,0.143505,2.190803,210,210,ITER_PNP_OK
3086,210,210,0.001851,0.286544,2.946071,210,210,ITER_PNP_OK
3087,209,208,0.003003,0.467849,3.982804,208,208,ITER_PNP_OK
3088,208,207,0.004432,0.689276,4.506595,207,207,ITER_PNP_OK
3089,207,191,0.006917,1.051630,4.116619,191,191,ITER_PNP_OK
3090,186,168,0.007888,1.219287,3.480007,168,168,ITER_PNP_OK
3091,168,142,0.006424,1.033690,2.369745,142,287,ITER_PNP_OK_REBUILD
3092,282,271,0.001931,0.263706,3.188141,271,271,ITER_PNP_OK
3093,260,249,0.003177,0.399516,4.673781,249,249,ITER_PNP_OK
3094,249,239,0.004608,0.601447,4.523923,239,239,ITER_PNP_OK
3095,239,217,0.007111,0.869657,3.877510,217,217,ITER_PNP_OK
3096,179,164,0.008545,1.232052,3.920861,164,290,ITER_PNP_OK_REBUILD
3097,283,277,0.002113,0.263861,2.729134,277,277,ITER_PNP_OK
3098,269,262,0.002898,0.415416,2.223015,262,262,ITER_PNP_OK
3099,262,251,0.004262,0.564621,2.416453,251,251,ITER_PNP_OK
3100,251,237,0.005975,0.723748,3.277156,237,237,ITER_PNP_OK
3101,234,217,0.008292,0.958056,4.291563,217,217,ITER_PNP_OK
3102,217,186,0.008641,1.088271,3.898952,186,186,ITER_PNP_OK
3103,185,161,0.008193,1.211015,4.556074,161,161,ITER_PNP_OK
3104,161,145,0.007728,1.228017,3.627616,145,417,ITER_PNP_OK_REBUILD
3105,409,402,0.001526,0.173454,2.307971,402,402,ITER_PNP_OK
3106,401,380,0.002380,0.287711,2.257377,380,380,ITER_PNP_OK
3107,380,358,0.003337,0.402505,3.645862,358,358,ITER_PNP_OK
3108,352,319,0.004246,0.506040,2.786617,319,420,ITER_PNP_OK_REBUILD
3109,419,381,0.002643,0.320741,1.027702,381,381,ITER_PNP_OK
3110,381,346,0.004063,0.484028,1.450163,346,346,ITER_PNP_OK
3111,346,330,0.006131,0.716409,1.851490,330,330,ITER_PNP_OK
3112,329,296,0.005016,0.702429,2.324064,296,296,ITER_PNP_OK
3113,295,249,0.005037,0.727564,3.189182,249,249,ITER_PNP_OK
3114,249,234,0.006179,0.857055,2.851220,234,234,ITER_PNP_OK
3115,234,222,0.006637,0.891278,3.006360,222,222,ITER_PNP_OK
3116,222,199,0.007652,1.004770,3.197237,199,199,ITER_PNP_OK
3117,199,179,0.009062,1.171907,3.213157,179,179,ITER_PNP_OK
3118,179,155,0.007820,1.070069,3.717925,155,155,ITER_PNP_OK
3119,155,141,0.008156,1.150805,4.092544,141,367,ITER_PNP_OK_REBUILD
3120,367,344,0.002024,0.259114,1.041301,344,374,ITER_PNP_OK_REBUILD
3121,374,354,0.003213,0.379219,1.351450,354,354,ITER_PNP_OK
3122,354,315,0.004593,0.620229,1.393845,315,315,ITER_PNP_OK
3123,315,296,0.006478,0.868258,1.986858,296,296,ITER_PNP_OK
3124,296,271,0.008429,1.100994,2.943406,271,271,ITER_PNP_OK
3125,271,225,0.010254,1.341426,3.041354,225,225,ITER_PNP_OK
3126,225,174,0.010222,1.413085,3.588667,174,174,ITER_PNP_OK
3127,174,143,0.007859,1.063758,3.715856,143,350,ITER_PNP_OK_REBUILD
3128,350,334,0.003844,0.306139,1.570130,334,334,ITER_PNP_OK
3129,334,320,0.004372,0.454809,2.697974,320,320,ITER_PNP_OK
3130,319,304,0.006073,0.628368,2.990311,304,304,ITER_PNP_OK
3131,303,284,0.008111,0.790867,3.531661,284,284,ITER_PNP_OK
3132,282,217,0.009159,0.885429,3.570837,217,279,ITER_PNP_OK_REBUILD
3133,279,273,0.002470,0.227084,1.567577,273,273,ITER_PNP_OK
3134,273,257,0.004235,0.338008,3.734394,257,257,ITER_PNP_OK
3135,251,221,0.005519,0.462233,1.749598,221,221,ITER_PNP_OK
3136,220,192,0.006294,0.470839,2.222032,192,192,ITER_PNP_OK
3137,192,180,0.007708,0.548241,3.349482,180,180,ITER_PNP_OK
3138,179,147,0.007575,0.740292,4.072073,147,320,ITER_PNP_OK_REBUILD
3139,288,245,0.003028,0.211686,1.380226,245,245,ITER_PNP_OK
3140,242,218,0.003036,0.263393,3.830097,218,218,ITER_PNP_OK
