frame,tracked,pnp_inliers,err_norm,err_px_med,err_px_max,valid_depth,landmarks,status
10918,217,215,0.012358,1.744203,3.426147,215,215,ITER_PNP_OK
10919,215,210,0.012770,1.853729,3.571661,210,210,ITER_PNP_OK
10920,210,192,0.012734,1.938014,3.493996,192,667,ITER_PNP_OK_REBUILD
10921,667,651,0.001090,0.108937,1.276060,651,651,ITER_PNP_OK
10922,634,595,0.001530,0.150556,1.928093,595,595,ITER_PNP_OK
10923,595,579,0.002065,0.212126,2.853627,579,579,ITER_PNP_OK
10924,565,538,0.002540,0.259189,2.172356,538,538,ITER_PNP_OK
10925,538,506,0.002853,0.298158,2.555888,506,506,ITER_PNP_OK
10926,506,505,0.003686,0.356081,2.887977,505,505,ITER_PNP_OK
10927,505,473,0.003751,0.389113,3.074643,473,473,ITER_PNP_OK
10928,473,455,0.003832,0.415213,2.711952,455,455,ITER_PNP_OK
10929,454,417,0.004179,0.453921,3.061883,417,417,ITER_PNP_OK
10930,417,402,0.004613,0.500472,3.359350,402,402,ITER_PNP_OK
10931,402,388,0.005458,0.582671,3.585975,388,388,ITER_PNP_OK
10932,388,359,0.005698,0.648535,3.885947,359,359,ITER_PNP_OK
10933,359,316,0.005092,0.659121,3.648838,316,316,ITER_PNP_OK
10934,316,301,0.005210,0.705829,4.169877,301,301,ITER_PNP_OK
10935,301,292,0.005285,0.757628,3.308147,292,292,ITER_PNP_OK
10936,292,286,0.005709,0.814659,3.510614,286,286,ITER_PNP_OK
10937,286,271,0.006214,0.905191,3.509206,271,271,ITER_PNP_OK
10938,271,264,0.006552,0.993834,3.720061,264,264,ITER_PNP_OK
10939,264,250,0.006801,1.027949,3.081130,250,250,ITER_PNP_OK
10940,250,232,0.007036,1.105428,3.243857,232,403,ITER_PNP_OK_REBUILD
10941,403,378,0.003726,0.427029,2.575287,378,378,ITER_PNP_OK
10942,378,369,0.005522,0.719702,4.012779,369,369,ITER_PNP_OK
10943,369,341,0.006834,0.829230,4.467814,341,341,ITER_PNP_OK
10944,341,288,0.008317,1.002937,4.136479,288,288,ITER_PNP_OK
10945,288,251,0.006475,0.933219,3.308953,251,251,ITER_PNP_OK
10946,251,236,0.007567,1.162500,3.256398,236,236,ITER_PNP_OK
10947,236,228,0.008770,1.355754,3.663046,228,228,ITER_PNP_OK
10948,228,192,0.005140,0.550628,1.899602,192,192,ITER_PNP_OK
10949,192,192,0.005422,0.589051,2.001097,192,192,ITER_PNP_OK
10950,192,185,0.006403,0.639110,2.177967,185,185,ITER_PNP_OK
10951,185,180,0.006853,0.732040,2.517559,180,180,ITER_PNP_OK
10952,180,180,0.007565,0.813343,2.762976,180,180,ITER_PNP_OK
10953,180,180,0.008305,0.915274,3.054564,180,180,ITER_PNP_OK
10954,180,178,0.009290,1.008679,3.289549,178,349,ITER_PNP_OK_REBUILD
10955,349,309,0.002462,0.261082,3.060960,309,309,ITER_PNP_OK
10956,309,302,0.003334,0.333828,3.565767,302,302,ITER_PNP_OK
10957,302,283,0.004049,0.446380,2.637121,283,283,ITER_PNP_OK
10958,283,252,0.004747,0.523899,2.761144,252,252,ITER_PNP_OK
10959,252,247,0.006176,0.672386,2.423039,247,247,ITER_PNP_OK
10960,247,236,0.006296,0.740186,2.848402,236,498,ITER_PNP_OK_REBUILD
10961,498,491,0.001137,0.130039,1.178397,491,491,ITER_PNP_OK
10962,491,469,0.001738,0.203280,1.616009,469,469,ITER_PNP_OK
10963,469,466,0.002476,0.273573,1.553796,466,466,ITER_PNP_OK
10964,466,449,0.003001,0.348661,1.501905,449,449,ITER_PNP_OK
10965,448,429,0.003500,0.424002,2.057773,429,429,ITER_PNP_OK
10966,429,396,0.003768,0.478227,2.629651,396,396,ITER_PNP_OK
10967,396,365,0.004280,0.529737,3.154337,365,365,ITER_PNP_OK
10968,365,353,0.004499,0.575162,3.591248,353,353,ITER_PNP_OK
10969,353,327,0.004493,0.566423,4.009291,327,327,ITER_PNP_OK
10970,327,306,0.003886,0.529997,3.287279,306,306,ITER_PNP_OK
10971,306,298,0.004251,0.559916,2.212285,298,298,ITER_PNP_OK
10972,298,298,0.004655,0.622344,2.408132,298,298,ITER_PNP_OK
10973,298,295,0.005269,0.684400,2.690767,295,295,ITER_PNP_OK
10974,295,285,0.005834,0.757603,2.948888,285,285,ITER_PNP_OK
10975,285,282,0.006243,0.812339,3.278344,282,282,ITER_PNP_OK
10976,282,268,0.007171,0.900200,3.276776,268,268,ITER_PNP_OK
10977,268,258,0.007486,0.929355,3.521039,258,258,ITER_PNP_OK
10978,258,247,0.007341,1.010208,3.057751,247,247,ITER_PNP_OK
10979,247,247,0.007626,1.019233,3.095087,247,247,ITER_PNP_OK
10980,247,246,0.007981,1.053687,3.126900,246,566,ITER_PNP_OK_REBUILD
10981,565,541,0.001738,0.134197,3.934682,541,541,ITER_PNP_OK
10982,541,518,0.002139,0.186140,1.811199,518,518,ITER_PNP_OK
10983,518,490,0.003004,0.214928,1.950311,490,490,ITER_PNP_OK
10984,489,420,0.003040,0.255637,2.356929,420,420,ITER_PNP_OK
10985,419,379,0.003227,0.273336,2.872738,379,379,ITER_PNP_OK
10986,370,358,0.003577,0.314682,3.575696,358,358,ITER_PNP_OK
10987,358,332,0.003854,0.352529,4.149423,332,332,ITER_PNP_OK
10988,332,316,0.003805,0.384339,4.145924,316,316,ITER_PNP_OK
10989,316,289,0.003947,0.407277,4.090565,289,289,ITER_PNP_OK
10990,289,272,0.004474,0.447129,4.321811,272,272,ITER_PNP_OK
10991,272,237,0.004342,0.485760,4.134408,237,237,ITER_PNP_OK
10992,237,237,0.004687,0.491671,4.404648,237,237,ITER_PNP_OK
10993,237,234,0.004808,0.488593,4.513776,234,234,ITER_PNP_OK
10994,234,231,0.004696,0.508724,3.055317,231,231,ITER_PNP_OK
10995,231,226,0.005127,0.516103,3.037520,226,226,ITER_PNP_OK
10996,226,222,0.005424,0.587940,3.426639,222,222,ITER_PNP_OK
10997,222,220,0.005775,0.622214,3.700359,220,220,ITER_PNP_OK
10998,220,218,0.006080,0.676946,4.125104,218,218,ITER_PNP_OK
10999,218,218,0.006469,0.704885,4.521169,218,218,ITER_PNP_OK
11000,218,218,0.006774,0.734426,4.979989,218,567,ITER_PNP_OK_REBUILD
11001,567,543,0.001109,0.112950,0.903079,543,543,ITER_PNP_OK
11002,541,502,0.001639,0.176703,1.321872,502,502,ITER_PNP_OK
11003,502,501,0.002184,0.212750,1.905368,501,501,ITER_PNP_OK
11004,501,484,0.002617,0.253232,2.544228,484,484,ITER_PNP_OK
11005,484,460,0.002924,0.275638,3.534370,460,460,ITER_PNP_OK
11006,460,440,0.003146,0.302849,1.799164,440,440,ITER_PNP_OK
11007,440,417,0.003550,0.349879,2.233529,417,417,ITER_PNP_OK
11008,417,403,0.003924,0.435600,2.594915,403,403,ITER_PNP_OK
11009,403,374,0.003628,0.413839,2.907780,374,374,ITER_PNP_OK
11010,374,362,0.004029,0.457382,3.205277,362,362,ITER_PNP_OK
11011,362,349,0.004549,0.537074,3.452839,349,349,ITER_PNP_OK
11012,349,323,0.004801,0.587322,3.112254,323,323,ITER_PNP_OK
11013,323,323,0.005347,0.656901,3.289158,323,323,ITER_PNP_OK
11014,323,320,0.005740,0.712136,3.580321,320,320,ITER_PNP_OK
11015,320,318,0.006082,0.735857,3.931587,318,318,ITER_PNP_OK
11016,318,304,0.006343,0.808318,4.257039,304,304,ITER_PNP_OK
11017,304,289,0.006768,0.888458,4.606411,289,289,ITER_PNP_OK
11018,289,279,0.007098,0.886688,5.044126,279,279,ITER_PNP_OK
11019,279,255,0.007084,0.768391,4.837714,255,255,ITER_PNP_OK
11020,255,239,0.006507,0.738748,4.050011,239,460,ITER_PNP_OK_REBUILD
11021,456,423,0.001353,0.131055,1.498640,423,423,ITER_PNP_OK
11022,423,414,0.002182,0.221982,2.276935,414,414,ITER_PNP_OK
11023,414,380,0.002975,0.278572,2.915759,380,380,ITER_PNP_OK
11024,380,367,0.003444,0.300163,3.494942,367,367,ITER_PNP_OK
11025,367,334,0.003589,0.343732,3.406654,334,334,ITER_PNP_OK
11026,334,321,0.004036,0.391427,3.135932,321,321,ITER_PNP_OK
11027,321,308,0.004451,0.452246,3.594934,308,308,ITER_PNP_OK
11028,308,298,0.004952,0.515478,4.313128,298,298,ITER_PNP_OK
11029,298,273,0.004052,0.386864,4.810346,273,273,ITER_PNP_OK
11030,273,265,0.004566,0.426448,4.378305,265,265,ITER_PNP_OK
11031,265,250,0.004418,0.447144,4.213814,250,250,ITER_PNP_OK
11032,250,249,0.005002,0.493741,4.589878,249,249,ITER_PNP_OK
11033,249,233,0.005786,0.510191,4.579721,233,233,ITER_PNP_OK
11034,233,213,0.005030,0.553861,3.128361,213,213,ITER_PNP_OK
11035,213,213,0.005514,0.608335,3.354167,213,213,ITER_PNP_OK
11036,213,213,0.005827,0.688424,3.551076,213,213,ITER_PNP_OK
11037,213,212,0.006391,0.706605,3.826576,212,212,ITER_PNP_OK
11038,212,209,0.006775,0.738147,4.196224,209,209,ITER_PNP_OK
11039,209,184,0.007005,0.872129,3.249205,184,184,ITER_PNP_OK
11040,184,179,0.007974,0.915621,3.519407,179,543,ITER_PNP_OK_REBUILD
11041,543,521,0.001513,0.179664,1.931089,521,521,ITER_PNP_OK
11042,521,504,0.002334,0.261859,2.498702,504,504,ITER_PNP_OK
11043,504,494,0.003108,0.342210,1.586950,494,494,ITER_PNP_OK
11044,494,456,0.003432,0.377123,1.707709,456,456,ITER_PNP_OK
11045,456,421,0.003891,0.482974,2.075596,421,421,ITER_PNP_OK
11046,421,419,0.004308,0.536276,2.639919,419,419,ITER_PNP_OK
11047,419,405,0.004531,0.555443,3.353374,405,405,ITER_PNP_OK
11048,405,404,0.004963,0.609262,4.069175,404,404,ITER_PNP_OK
11049,402,382,0.005311,0.672206,3.503457,382,382,ITER_PNP_OK
11050,382,352,0.004726,0.634477,3.665109,352,352,ITER_PNP_OK
11051,352,342,0.004866,0.617006,3.786704,342,342,ITER_PNP_OK
11052,342,341,0.005458,0.707899,4.038398,341,341,ITER_PNP_OK
11053,341,304,0.005897,0.795064,3.740374,304,304,ITER_PNP_OK
11054,304,293,0.006470,0.818587,3.897982,293,293,ITER_PNP_OK
11055,293,280,0.006890,0.881377,3.795661,280,280,ITER_PNP_OK
11056,280,275,0.007467,0.964590,3.350852,275,275,ITER_PNP_OK
11057,275,263,0.007697,1.022948,3.259698,263,263,ITER_PNP_OK
11058,263,236,0.007583,0.930163,3.012276,236,236,ITER_PNP_OK
11059,236,219,0.007220,0.906271,3.216514,219,219,ITER_PNP_OK
11060,219,203,0.006425,0.810253,3.214195,203,490,ITER_PNP_OK_REBUILD
11061,478,458,0.001415,0.133718,1.373560,458,458,ITER_PNP_OK
11062,458,456,0.002281,0.218063,2.047549,456,456,ITER_PNP_OK
11063,456,444,0.002839,0.279433,2.223119,444,444,ITER_PNP_OK
11064,443,437,0.003320,0.317934,2.634985,437,437,ITER_PNP_OK
11065,437,416,0.004183,0.359938,3.046906,416,416,ITER_PNP_OK
11066,416,397,0.004282,0.400888,3.436960,397,397,ITER_PNP_OK
11067,397,396,0.004805,0.453237,4.179270,396,396,ITER_PNP_OK
11068,395,387,0.005029,0.493156,3.693081,387,387,ITER_PNP_OK
11069,387,383,0.005581,0.529897,3.642742,383,383,ITER_PNP_OK
11070,383,361,0.005773,0.524125,3.560796,361,361,ITER_PNP_OK
11071,361,344,0.005886,0.547882,3.580894,344,344,ITER_PNP_OK
11072,344,327,0.006152,0.568305,2.837497,327,327,ITER_PNP_OK
11073,327,297,0.006189,0.644511,2.919349,297,297,ITER_PNP_OK
11074,297,280,0.006680,0.679830,2.965480,280,280,ITER_PNP_OK
11075,280,263,0.006562,0.732758,3.196590,263,263,ITER_PNP_OK
11076,263,237,0.007190,0.840918,3.267527,237,237,ITER_PNP_OK
11077,237,228,0.007132,0.869148,3.058859,228,228,ITER_PNP_OK
11078,228,207,0.006572,0.801829,2.692060,207,207,ITER_PNP_OK
11079,207,202,0.006667,0.861106,3.038934,202,202,ITER_PNP_OK
11080,202,186,0.006703,0.770795,2.876024,186,594,ITER_PNP_OK_REBUILD
11081,574,551,0.002189,0.206714,1.193706,551,551,ITER_PNP_OK
11082,550,529,0.003812,0.318927,1.736141,529,529,ITER_PNP_OK
11083,529,496,0.002925,0.255098,2.482525,496,496,ITER_PNP_OK
11084,496,492,0.004136,0.358421,3.104120,492,492,ITER_PNP_OK
11085,492,447,0.003858,0.435164,3.104392,447,447,ITER_PNP_OK
11086,447,441,0.004608,0.486923,3.777513,441,441,ITER_PNP_OK
11087,441,419,0.005211,0.544715,3.039314,419,419,ITER_PNP_OK
11088,419,418,0.005659,0.587454,3.457465,418,418,ITER_PNP_OK
11089,418,382,0.005885,0.678594,3.631332,382,382,ITER_PNP_OK
11090,382,350,0.006369,0.765068,3.227477,350,350,ITER_PNP_OK
11091,350,307,0.007147,0.916286,3.372245,307,307,ITER_PNP_OK
11092,307,294,0.007796,1.041613,3.788494,294,294,ITER_PNP_OK
11093,294,266,0.007723,1.142352,3.901740,266,266,ITER_PNP_OK
11094,266,244,0.008508,1.250811,4.207916,244,244,ITER_PNP_OK
11095,244,233,0.009118,1.389923,3.637434,233,233,ITER_PNP_OK
11096,233,218,0.009341,1.470163,3.027525,218,218,ITER_PNP_OK
11097,218,207,0.009340,1.527798,3.408428,207,207,ITER_PNP_OK
11098,207,180,0.006926,1.150975,4.543246,180,180,ITER_PNP_OK
11099,180,178,0.007185,1.129325,3.360402,178,476,ITER_PNP_OK_REBUILD
11100,465,448,0.001503,0.142930,1.076291,448,593,ITER_PNP_OK_REBUILD
11101,593,578,0.001359,0.132257,1.577716,578,578,ITER_PNP_OK
11102,572,545,0.001575,0.166152,1.922750,545,545,ITER_PNP_OK
11103,545,530,0.002453,0.229238,1.543054,530,530,ITER_PNP_OK
11104,530,512,0.002933,0.255525,1.733121,512,512,ITER_PNP_OK
11105,512,488,0.003389,0.313984,2.121104,488,488,ITER_PNP_OK
11106,488,457,0.003617,0.343293,2.554787,457,457,ITER_PNP_OK
11107,457,450,0.004307,0.387177,2.761462,450,450,ITER_PNP_OK
11108,450,440,0.004848,0.407962,2.822912,440,440,ITER_PNP_OK
11109,440,403,0.005052,0.480734,2.772328,403,403,ITER_PNP_OK
11110,403,390,0.005606,0.577696,2.844647,390,390,ITER_PNP_OK
11111,390,348,0.005182,0.566159,3.425457,348,348,ITER_PNP_OK
11112,348,344,0.005536,0.554748,3.399656,344,344,ITER_PNP_OK
11113,344,334,0.006107,0.572841,3.212419,334,334,ITER_PNP_OK
11114,334,301,0.005549,0.612347,3.288694,301,301,ITER_PNP_OK
11115,301,286,0.005744,0.624747,3.666610,286,286,ITER_PNP_OK
11116,286,267,0.005539,0.686462,2.630799,267,267,ITER_PNP_OK
11117,267,225,0.004559,0.625692,2.723787,225,225,ITER_PNP_OK
11118,225,216,0.005021,0.627975,2.802054,216,216,ITER_PNP_OK
11119,216,213,0.004971,0.638874,3.068316,213,213,ITER_PNP_OK
11120,213,200,0.005125,0.646972,3.019050,200,541,ITER_PNP_OK_REBUILD
11121,541,534,0.001828,0.141224,3.431311,534,534,ITER_PNP_OK
11122,533,492,0.002727,0.245475,2.907385,492,492,ITER_PNP_OK
11123,478,467,0.003667,0.313254,3.870949,467,467,ITER_PNP_OK
11124,467,436,0.004456,0.353215,2.288066,436,436,ITER_PNP_OK
11125,436,405,0.004830,0.408279,2.366792,405,405,ITER_PNP_OK
11126,394,370,0.005165,0.464122,2.629620,370,370,ITER_PNP_OK
11127,370,360,0.005638,0.532173,2.931310,360,360,ITER_PNP_OK
11128,360,348,0.006059,0.566278,3.396601,348,348,ITER_PNP_OK
11129,348,337,0.006600,0.611014,3.085981,337,337,ITER_PNP_OK
11130,337,314,0.006876,0.625749,3.643457,314,314,ITER_PNP_OK
11131,314,300,0.007348,0.749104,3.766595,300,300,ITER_PNP_OK
11132,300,267,0.007384,0.867888,4.177370,267,267,ITER_PNP_OK
11133,267,244,0.007866,0.955465,3.297142,244,244,ITER_PNP_OK
11134,244,220,0.008433,1.019124,3.487935,220,220,ITER_PNP_OK
11135,220,210,0.009376,1.118041,3.799262,210,210,ITER_PNP_OK
11136,210,190,0.010584,1.217442,4.039180,190,190,ITER_PNP_OK
11137,190,164,0.009823,1.224801,3.837045,164,524,ITER_PNP_OK_REBUILD
11138,524,507,0.003683,0.278389,3.846715,507,507,ITER_PNP_OK
11139,507,448,0.005164,0.465371,3.823773,448,448,ITER_PNP_OK
11140,442,372,0.006037,0.567728,4.129503,372,645,ITER_PNP_OK_REBUILD
11141,644,619,0.001618,0.149322,1.697255,619,619,ITER_PNP_OK
11142,619,590,0.002415,0.239689,2.339438,590,590,ITER_PNP_OK
11143,558,524,0.003566,0.390887,2.997361,524,524,ITER_PNP_OK
11144,524,509,0.004232,0.472934,3.650329,509,509,ITER_PNP_OK
11145,509,462,0.004454,0.539334,2.243385,462,462,ITER_PNP_OK
11146,462,439,0.004674,0.596552,2.121039,439,439,ITER_PNP_OK
11147,439,404,0.004477,0.512140,2.046258,404,404,ITER_PNP_OK
11148,404,377,0.004585,0.558789,2.688250,377,377,ITER_PNP_OK
11149,377,362,0.004940,0.646220,2.736290,362,362,ITER_PNP_OK
11150,362,354,0.005663,0.739523,3.506603,354,354,ITER_PNP_OK
11151,354,333,0.005972,0.784957,2.932040,333,333,ITER_PNP_OK
11152,333,310,0.006442,0.866361,3.415561,310,310,ITER_PNP_OK
11153,310,299,0.006765,1.011737,3.871783,299,299,ITER_PNP_OK
11154,299,281,0.007296,1.041580,4.176365,281,281,ITER_PNP_OK
11155,281,256,0.007052,1.115089,3.983046,256,256,ITER_PNP_OK
11156,256,244,0.007018,1.036397,3.752418,244,244,ITER_PNP_OK
11157,244,236,0.007772,1.104994,3.494660,236,236,ITER_PNP_OK
11158,236,229,0.008205,1.179001,3.709279,229,229,ITER_PNP_OK
11159,229,214,0.008396,1.198509,3.678770,214,214,ITER_PNP_OK
11160,214,210,0.008195,1.274831,3.731158,210,695,ITER_PNP_OK_REBUILD
11161,682,646,0.002187,0.194993,1.445786,646,646,ITER_PNP_OK
11162,646,638,0.003080,0.243728,1.936870,638,638,ITER_PNP_OK
11163,629,594,0.004262,0.291399,2.149906,594,594,ITER_PNP_OK
11164,563,469,0.004446,0.389776,2.965113,469,469,ITER_PNP_OK
11165,451,416,0.004923,0.445291,3.501417,416,416,ITER_PNP_OK
11166,416,402,0.005917,0.548290,4.086513,402,402,ITER_PNP_OK
11167,402,371,0.006264,0.575179,3.301075,371,371,ITER_PNP_OK
11168,371,318,0.006756,0.611741,3.155484,318,318,ITER_PNP_OK
11169,318,289,0.006677,0.638794,3.310029,289,289,ITER_PNP_OK
11170,289,282,0.007632,0.673231,3.536578,282,282,ITER_PNP_OK
11171,282,258,0.007242,0.721790,3.960691,258,258,ITER_PNP_OK
11172,258,223,0.007962,0.873117,4.512291,223,223,ITER_PNP_OK
11173,223,204,0.008168,0.967125,4.827739,204,204,ITER_PNP_OK
11174,204,166,0.006643,1.028177,4.864890,166,574,ITER_PNP_OK_REBUILD
11175,571,553,0.001610,0.131135,1.812994,553,553,ITER_PNP_OK
11176,553,545,0.002103,0.183712,1.778018,545,545,ITER_PNP_OK
11177,545,519,0.002743,0.246912,2.201789,519,519,ITER_PNP_OK
11178,519,472,0.003431,0.307325,3.146332,472,472,ITER_PNP_OK
11179,472,437,0.004142,0.380314,4.504538,437,437,ITER_PNP_OK
11180,437,410,0.005057,0.475794,3.882909,410,593,ITER_PNP_OK_REBUILD
11181,593,571,0.001797,0.166632,0.983263,571,571,ITER_PNP_OK
11182,571,523,0.002668,0.266907,1.881459,523,523,ITER_PNP_OK
11183,523,501,0.003358,0.367349,2.567084,501,501,ITER_PNP_OK
11184,500,447,0.004254,0.499672,2.891804,447,447,ITER_PNP_OK
11185,447,426,0.004949,0.637993,4.369265,426,426,ITER_PNP_OK
11186,426,391,0.005244,0.637752,4.839209,391,391,ITER_PNP_OK
11187,391,377,0.005418,0.703267,4.155594,377,377,ITER_PNP_OK
11188,377,319,0.006553,0.741168,2.813642,319,319,ITER_PNP_OK
11189,319,284,0.006221,0.928185,3.044167,284,284,ITER_PNP_OK
11190,284,271,0.005937,0.926677,2.481455,271,271,ITER_PNP_OK
11191,271,271,0.006440,1.019723,2.754455,271,271,ITER_PNP_OK
11192,271,270,0.007108,1.105452,3.075114,270,270,ITER_PNP_OK
11193,270,266,0.007873,1.205184,3.342294,266,266,ITER_PNP_OK
11194,266,256,0.008097,1.227332,3.486576,256,256,ITER_PNP_OK
11195,256,246,0.008731,1.344612,3.727082,246,246,ITER_PNP_OK
11196,246,221,0.008596,1.245882,3.529403,221,221,ITER_PNP_OK
11197,221,213,0.008902,1.287286,3.717753,213,213,ITER_PNP_OK
11198,213,178,0.009277,1.337903,3.664093,178,501,ITER_PNP_OK_REBUILD
11199,501,465,0.002226,0.137568,2.142448,465,465,ITER_PNP_OK
11200,465,447,0.003392,0.204323,1.816166,447,611,ITER_PNP_OK_REBUILD
11201,611,591,0.002083,0.135157,3.298787,591,591,ITER_PNP_OK
11202,591,557,0.003034,0.189068,2.557781,557,557,ITER_PNP_OK
11203,557,526,0.004279,0.266224,3.491216,526,526,ITER_PNP_OK
11204,526,465,0.004314,0.349035,3.550393,465,465,ITER_PNP_OK
11205,465,452,0.005519,0.437875,3.657505,452,452,ITER_PNP_OK
11206,452,441,0.006007,0.452897,3.876336,441,441,ITER_PNP_OK
11207,440,416,0.006684,0.487272,3.164618,416,416,ITER_PNP_OK
11208,416,386,0.007114,0.547112,3.536167,386,386,ITER_PNP_OK
11209,386,337,0.006174,0.503814,3.503318,337,337,ITER_PNP_OK
11210,337,306,0.006295,0.542320,3.017721,306,306,ITER_PNP_OK
11211,306,285,0.006905,0.595355,3.256900,285,285,ITER_PNP_OK
11212,285,253,0.006864,0.587038,3.570510,253,253,ITER_PNP_OK
11213,253,192,0.007273,0.741589,3.782922,192,192,ITER_PNP_OK
11214,192,170,0.005943,0.677596,3.161482,170,625,ITER_PNP_OK_REBUILD
11215,609,582,0.001916,0.140767,4.011479,582,582,ITER_PNP_OK
11216,582,539,0.002987,0.238711,4.287776,539,539,ITER_PNP_OK
11217,539,503,0.003705,0.275900,2.645749,503,503,ITER_PNP_OK
11218,503,430,0.003724,0.286484,3.208286,430,430,ITER_PNP_OK
11219,430,407,0.004490,0.330991,3.657073,407,407,ITER_PNP_OK
11220,406,384,0.005069,0.404111,3.664605,384,495,ITER_PNP_OK_REBUILD
11221,494,466,0.002092,0.161555,2.012330,466,466,ITER_PNP_OK
11222,466,443,0.003047,0.262247,1.632271,443,443,ITER_PNP_OK
11223,443,388,0.003208,0.277948,3.135268,388,388,ITER_PNP_OK
11224,388,379,0.004193,0.366012,2.584606,379,379,ITER_PNP_OK
11225,375,354,0.004866,0.402356,2.317683,354,354,ITER_PNP_OK
11226,354,339,0.005661,0.465005,3.371927,339,339,ITER_PNP_OK
11227,339,313,0.006008,0.511367,4.203192,313,313,ITER_PNP_OK
11228,313,291,0.006158,0.565470,3.470600,291,291,ITER_PNP_OK
11229,291,282,0.006503,0.630894,4.107597,282,282,ITER_PNP_OK
11230,282,246,0.006118,0.593187,3.550237,246,246,ITER_PNP_OK
11231,246,241,0.007029,0.642262,3.569363,241,241,ITER_PNP_OK
11232,241,212,0.005993,0.640142,3.901627,212,212,ITER_PNP_OK
11233,212,204,0.006859,0.726542,4.071411,204,204,ITER_PNP_OK
11234,204,184,0.006121,0.767058,4.337168,184,184,ITER_PNP_OK
11235,184,163,0.006205,0.743030,4.387513,163,690,ITER_PNP_OK_REBUILD
11236,688,673,0.001571,0.119908,1.465390,673,673,ITER_PNP_OK
11237,672,609,0.002270,0.207268,2.041953,609,609,ITER_PNP_OK
11238,609,580,0.003061,0.256660,2.363191,580,580,ITER_PNP_OK
11239,580,509,0.003217,0.297249,2.011388,509,509,ITER_PNP_OK
11240,509,488,0.004010,0.358446,2.648119,488,725,ITER_PNP_OK_REBUILD
11241,721,678,0.001804,0.125505,1.766835,678,678,ITER_PNP_OK
11242,615,545,0.002116,0.179832,2.136930,545,545,ITER_PNP_OK
11243,545,538,0.002802,0.249342,3.233626,538,538,ITER_PNP_OK
11244,536,504,0.003351,0.309638,2.720037,504,504,ITER_PNP_OK
11245,504,487,0.004328,0.354284,3.984614,487,487,ITER_PNP_OK
11246,487,423,0.004722,0.437683,3.631021,423,423,ITER_PNP_OK
11247,421,357,0.003890,0.416627,3.101896,357,357,ITER_PNP_OK
11248,357,331,0.003536,0.410980,2.925255,331,331,ITER_PNP_OK
11249,331,305,0.003689,0.451870,3.502000,305,305,ITER_PNP_OK
11250,305,302,0.004109,0.530723,3.909180,302,302,ITER_PNP_OK
11251,302,280,0.003843,0.531489,3.538259,280,280,ITER_PNP_OK
11252,280,270,0.004039,0.561485,3.739215,270,270,ITER_PNP_OK
11253,270,251,0.003656,0.542141,3.578877,251,251,ITER_PNP_OK
11254,251,234,0.003019,0.435478,3.846854,234,234,ITER_PNP_OK
11255,234,220,0.003012,0.471171,4.345490,220,220,ITER_PNP_OK
11256,220,205,0.003567,0.577664,3.530772,205,205,ITER_PNP_OK
11257,205,203,0.003624,0.611718,3.767584,203,203,ITER_PNP_OK
11258,203,197,0.003491,0.567095,3.967175,197,197,ITER_PNP_OK
11259,197,184,0.003317,0.586918,3.857719,184,184,ITER_PNP_OK
11260,184,176,0.003111,0.549909,4.042192,176,585,ITER_PNP_OK_REBUILD
11261,555,487,0.002203,0.193006,1.586967,487,487,ITER_PNP_OK
11262,487,447,0.002921,0.284190,2.014115,447,447,ITER_PNP_OK
11263,446,425,0.003404,0.342619,2.892159,425,425,ITER_PNP_OK
11264,425,398,0.003512,0.403767,2.284436,398,398,ITER_PNP_OK
11265,398,360,0.003849,0.445826,2.317811,360,360,ITER_PNP_OK
11266,360,354,0.004464,0.511484,2.788048,354,354,ITER_PNP_OK
11267,354,341,0.005299,0.592945,3.755447,341,341,ITER_PNP_OK
11268,338,298,0.005819,0.671755,3.796837,298,298,ITER_PNP_OK
11269,296,253,0.003443,0.516022,2.938087,253,253,ITER_PNP_OK
11270,253,248,0.003798,0.568112,3.696063,248,248,ITER_PNP_OK
11271,248,244,0.004303,0.632721,2.620026,244,244,ITER_PNP_OK
11272,244,241,0.004624,0.651565,2.948767,241,241,ITER_PNP_OK
11273,241,229,0.004805,0.663609,2.545998,229,229,ITER_PNP_OK
11274,229,225,0.005146,0.683454,2.804882,225,225,ITER_PNP_OK
11275,225,211,0.004858,0.680031,2.637349,211,211,ITER_PNP_OK
11276,211,209,0.005207,0.701878,2.849453,209,209,ITER_PNP_OK
11277,209,191,0.005430,0.797544,3.006164,191,191,ITER_PNP_OK
11278,191,180,0.005271,0.811894,3.334039,180,180,ITER_PNP_OK
11279,180,176,0.005297,0.856473,3.479314,176,493,ITER_PNP_OK_REBUILD
11280,491,416,0.002283,0.185680,2.061440,416,550,ITER_PNP_OK_REBUILD
11281,545,430,0.003151,0.322884,3.449305,430,430,ITER_PNP_OK
11282,408,334,0.004574,0.578573,3.391365,334,334,ITER_PNP_OK
11283,333,286,0.006232,0.795294,4.492587,286,286,ITER_PNP_OK
11284,285,244,0.006077,0.827624,2.748681,244,244,ITER_PNP_OK
11285,242,208,0.006159,0.880476,2.660553,208,208,ITER_PNP_OK
11286,205,177,0.005747,0.838273,2.188922,177,542,ITER_PNP_OK_REBUILD
11287,492,455,0.003241,0.300112,1.429204,455,455,ITER_PNP_OK
11288,421,393,0.005078,0.527035,2.424348,393,393,ITER_PNP_OK
11289,389,327,0.007374,0.898000,2.594337,327,327,ITER_PNP_OK
