frame,tracked,inliers,ratio,parallax,status
1391,291,263,0.903780,0.088349,OK
1392,271,236,0.870849,0.094188,OK
1393,146,129,0.883562,0.086808,OK
1394,385,276,0.716883,0.104711,OK
1395,336,270,0.803571,0.114166,OK
1396,319,275,0.862069,0.114911,OK
1397,302,253,0.837748,0.108023,OK
1398,289,250,0.865052,0.120535,OK
1399,262,213,0.812977,0.109076,OK
1400,259,233,0.899614,0.090569,OK
1401,259,227,0.876448,0.071325,OK
1402,222,185,0.833333,0.060132,OK
1403,213,191,0.896714,0.063997,OK
1404,204,186,0.911765,0.062105,OK
1405,200,187,0.935000,0.064701,OK
1406,200,188,0.940000,0.068391,OK
1407,198,186,0.939394,0.065762,OK
1408,195,182,0.933333,0.069912,OK
1409,179,167,0.932961,0.072200,OK
1410,255,212,0.831373,0.102829,OK
1411,247,228,0.923077,0.084926,OK
1412,231,215,0.930736,0.076716,OK
1413,196,187,0.954082,0.062079,OK
1414,185,160,0.864865,0.061473,OK
1415,181,175,0.966851,0.070592,OK
1416,179,168,0.938547,0.090000,OK
1417,436,353,0.809633,0.121484,OK
1418,276,239,0.865942,0.091274,OK
1419,272,259,0.952206,0.080188,OK
1420,267,254,0.951311,0.072351,OK
1421,266,254,0.954887,0.059648,OK
1422,263,225,0.855513,0.042586,OK
1423,259,243,0.938224,0.031875,OK
1424,250,218,0.872000,0.029642,OK
1425,223,209,0.937220,0.047988,OK
1426,221,208,0.941176,0.052560,OK
1427,219,213,0.972603,0.039139,OK
1428,206,197,0.956311,0.009513,OK
1429,186,177,0.951613,0.012373,GEOM_SKIP
1430,183,179,0.978142,0.021478,OK
1431,181,181,1.000000,0.024239,OK
1432,181,168,0.928177,0.028767,OK
1433,175,170,0.971429,0.028036,OK
1434,387,337,0.870801,0.047753,OK
1435,368,348,0.945652,0.045892,OK
1436,336,323,0.961310,0.045646,OK
1437,300,265,0.883333,0.044390,OK
1438,285,262,0.919298,0.047957,OK
1439,281,264,0.939502,0.044984,OK
1440,280,264,0.942857,0.036371,OK
1441,279,266,0.953405,0.029279,OK
1442,249,228,0.915663,0.017209,OK
1443,246,230,0.934959,0.016246,OK
1444,243,225,0.925926,0.022666,OK
1445,233,219,0.939914,0.024771,OK
1446,226,221,0.977876,0.029652,OK
1447,222,213,0.959459,0.049342,OK
1448,219,207,0.945205,0.054559,OK
1449,218,210,0.963303,0.025523,OK
1450,217,208,0.958525,0.017403,OK
1451,209,185,0.885167,0.020809,OK
1452,208,197,0.947115,0.035418,OK
1453,208,204,0.980769,0.052661,OK
1454,208,198,0.951923,0.058588,OK
1455,208,186,0.894231,0.061486,OK
1456,196,182,0.928571,0.058083,OK
1457,196,192,0.979592,0.059661,OK
1458,196,189,0.964286,0.066313,OK
1459,195,167,0.856410,0.084861,OK
1460,178,159,0.893258,0.092091,OK
1461,561,453,0.807487,0.155774,OK
1462,544,465,0.854779,0.143792,OK
1463,513,437,0.851852,0.143649,OK
1464,470,386,0.821277,0.124303,OK
1465,458,394,0.860262,0.128625,OK
1466,408,328,0.803922,0.101895,OK
1467,385,341,0.885714,0.089081,OK
1468,379,332,0.875989,0.096733,OK
1469,355,274,0.771831,0.110535,OK
1470,335,285,0.850746,0.123485,OK
1471,313,269,0.859425,0.125320,OK
1472,308,255,0.827922,0.119968,OK
1473,300,245,0.816667,0.125638,OK
1474,272,223,0.819853,0.112600,OK
1475,203,137,0.674877,0.120834,OK
1476,173,137,0.791908,0.112822,OK
1477,504,379,0.751984,0.166049,OK
1478,449,345,0.768374,0.151175,OK
1479,428,333,0.778037,0.130433,OK
1480,378,296,0.783069,0.132651,OK
1481,319,263,0.824451,0.155096,OK
1482,272,233,0.856618,0.166145,OK
1483,247,209,0.846154,0.158108,OK
1484,244,205,0.840164,0.116922,OK
1485,240,212,0.883333,0.082386,OK
1486,237,217,0.915612,0.076586,OK
1487,222,204,0.918919,0.065525,OK
1488,208,195,0.937500,0.057658,OK
1489,198,172,0.868687,0.056077,OK
1490,187,161,0.860963,0.059794,OK
1491,176,149,0.846591,0.074082,OK
1492,324,292,0.901235,0.080960,OK
1493,298,280,0.939597,0.076851,OK
1494,293,275,0.938567,0.058627,OK
1495,292,276,0.945205,0.070554,OK
1496,288,253,0.878472,0.103383,OK
1497,286,257,0.898601,0.129243,OK
1498,240,231,0.962500,0.127481,OK
1499,234,212,0.905983,0.092565,OK
1500,232,205,0.883621,0.063022,OK
1501,232,222,0.956897,0.069602,OK
1502,230,190,0.826087,0.078070,OK
1503,223,187,0.838565,0.107307,OK
1504,187,158,0.844920,0.117751,OK
1505,154,136,0.883117,0.120951,OK
1506,516,445,0.862403,0.129942,OK
1507,491,423,0.861507,0.115841,OK
1508,424,362,0.853774,0.108146,OK
1509,394,360,0.913706,0.098390,OK
1510,373,346,0.927614,0.093437,OK
1511,359,332,0.924791,0.062267,OK
1512,339,317,0.935103,0.074832,OK
1513,337,302,0.896142,0.122018,OK
1514,329,296,0.899696,0.176764,OK
1515,319,292,0.915361,0.185748,OK
1516,251,207,0.824701,0.146281,OK
1517,248,229,0.923387,0.116232,OK
1518,239,231,0.966527,0.105385,OK
1519,236,212,0.898305,0.099512,OK
1520,179,150,0.837989,0.055414,OK
1521,514,472,0.918288,0.110608,OK
1522,487,445,0.913758,0.119235,OK
1523,459,379,0.825708,0.112227,OK
1524,327,251,0.767584,0.091078,OK
1525,302,263,0.870861,0.099391,OK
1526,287,252,0.878049,0.120421,OK
1527,277,223,0.805054,0.144950,OK
1528,266,235,0.883459,0.155150,OK
1529,262,218,0.832061,0.156107,OK
1530,258,220,0.852713,0.150898,OK
1531,236,204,0.864407,0.120494,OK
1532,222,174,0.783784,0.085361,OK
1533,213,175,0.821596,0.063833,OK
1534,197,149,0.756345,0.081011,OK
1535,182,138,0.758242,0.095255,OK
1536,151,119,0.788079,0.083930,OK
1537,532,461,0.866541,0.085271,OK
1538,504,411,0.815476,0.100161,OK
1539,441,356,0.807256,0.095161,OK
1540,386,288,0.746114,0.151306,OK
1541,251,129,0.513944,0.239252,GEOM_SKIP
1542,242,157,0.648760,0.237686,OK
1543,220,151,0.686364,0.147726,OK
1544,192,136,0.708333,0.091164,OK
1545,180,138,0.766667,0.075446,OK
1546,171,110,0.643275,0.142263,OK
1547,365,275,0.753425,0.149742,OK
1548,303,217,0.716172,0.210474,OK
1549,243,153,0.629630,0.158564,OK
1550,233,170,0.729614,0.135712,OK
1551,201,164,0.815920,0.117274,OK
1552,196,160,0.816327,0.101332,OK
1553,185,138,0.745946,0.103085,OK
1554,155,127,0.819355,0.128464,OK
1555,421,313,0.743468,0.102164,OK
1556,376,297,0.789894,0.118568,OK
1557,122,94,0.770492,0.156005,OK
1558,283,193,0.681979,0.144455,OK
1559,251,195,0.776892,0.132568,OK
1560,239,199,0.832636,0.103449,OK
1561,231,179,0.774892,0.138709,OK
1562,210,146,0.695238,0.235202,OK
1563,190,133,0.700000,0.225958,OK
1564,179,112,0.625698,0.276567,OK
1565,322,285,0.885093,0.108660,OK
1566,261,222,0.850575,0.106761,OK
1567,187,154,0.823529,0.109070,OK
1568,184,156,0.847826,0.115719,OK
1569,174,126,0.724138,0.157233,OK
1570,452,314,0.694690,0.301374,OK
1571,350,257,0.734286,0.254053,OK
1572,308,200,0.649351,0.223918,OK
1573,145,104,0.717241,0.185625,OK
1574,506,395,0.780632,0.203347,OK
1575,443,329,0.742664,0.173584,OK
1576,411,334,0.812652,0.140678,OK
1577,357,292,0.817927,0.137294,OK
1578,325,252,0.775385,0.157373,OK
1579,282,222,0.787234,0.142607,OK
1580,262,217,0.828244,0.143688,OK
1581,237,196,0.827004,0.136020,OK
1582,212,165,0.778302,0.094307,OK
1583,203,170,0.837438,0.082300,OK
1584,192,164,0.854167,0.081371,OK
1585,182,164,0.901099,0.079733,OK
1586,175,158,0.902857,0.068328,OK
1587,477,423,0.886792,0.122255,OK
1588,460,385,0.836957,0.111057,OK
1589,415,355,0.855422,0.080002,OK
1590,367,289,0.787466,0.075549,OK
1591,337,272,0.807122,0.084821,OK
1592,327,247,0.755352,0.106584,OK
1593,316,273,0.863924,0.101075,OK
1594,302,249,0.824503,0.080255,OK
1595,286,251,0.877622,0.074291,OK
1596,281,246,0.875445,0.063277,OK
1597,276,246,0.891304,0.047983,OK
1598,244,226,0.926230,0.041082,OK
1599,238,216,0.907563,0.034467,OK
1600,232,206,0.887931,0.026953,OK
1601,231,204,0.883117,0.030430,OK
1602,226,202,0.893805,0.029081,OK
1603,218,191,0.876147,0.018305,OK
1604,205,178,0.868293,0.023622,OK
1605,197,170,0.862944,0.024795,OK
1606,195,170,0.871795,0.024902,OK
1607,195,173,0.887179,0.035542,OK
1608,190,168,0.884211,0.051191,OK
1609,177,171,0.966102,0.060549,OK
1610,540,418,0.774074,0.127548,OK
1611,510,401,0.786275,0.094593,OK
1612,498,383,0.769076,0.061131,OK
1613,472,371,0.786017,0.078909,OK
1614,446,341,0.764574,0.090302,OK
1615,386,300,0.777202,0.103542,OK
1616,361,311,0.861496,0.110334,OK
1617,354,321,0.906780,0.098159,OK
1618,350,316,0.902857,0.077573,OK
1619,339,302,0.890855,0.064789,OK
1620,333,289,0.867868,0.069228,OK
1621,328,311,0.948171,0.062887,OK
1622,312,275,0.881410,0.045402,OK
1623,311,296,0.951768,0.061849,OK
1624,310,286,0.922581,0.065745,OK
1625,309,299,0.967638,0.056863,OK
1626,306,293,0.957516,0.059678,OK
1627,303,268,0.884488,0.071691,OK
1628,299,267,0.892977,0.132999,OK
1629,282,250,0.886525,0.155616,OK
1630,260,206,0.792308,0.117845,OK
1631,242,216,0.892562,0.095160,OK
1632,227,215,0.947137,0.086170,OK
1633,215,182,0.846512,0.081230,OK
1634,198,168,0.848485,0.080237,OK
1635,187,160,0.855615,0.113382,OK
1636,182,149,0.818681,0.127826,OK
1637,174,136,0.781609,0.136616,OK
1638,575,484,0.841739,0.178069,OK
1639,424,287,0.676887,0.142165,OK
1640,417,328,0.786571,0.138196,OK
1641,403,308,0.764268,0.126202,OK
1642,361,293,0.811634,0.132046,OK
1643,307,262,0.853420,0.129742,OK
1644,285,258,0.905263,0.111488,OK
1645,266,236,0.887218,0.092271,OK
1646,251,215,0.856574,0.083218,OK
1647,245,210,0.857143,0.099340,OK
1648,222,207,0.932432,0.101932,OK
1649,212,194,0.915094,0.060124,OK
1650,203,178,0.876847,0.080735,OK
1651,184,162,0.880435,0.096034,OK
1652,172,143,0.831395,0.112153,OK
1653,451,414,0.917960,0.103689,OK
1654,428,389,0.908879,0.098634,OK
1655,194,183,0.943299,0.096136,OK
1656,194,181,0.932990,0.100609,OK
1657,191,177,0.926702,0.118174,OK
1658,191,178,0.931937,0.121015,OK
1659,187,168,0.898396,0.115997,OK
1660,187,166,0.887701,0.098635,OK
1661,187,172,0.919786,0.095087,OK
1662,168,146,0.869048,0.096421,OK
1663,529,373,0.705104,0.100083,OK
1664,489,350,0.715746,0.104992,OK
1665,441,303,0.687075,0.111534,OK
1666,401,296,0.738155,0.097752,OK
1667,394,305,0.774112,0.112285,OK
1668,359,287,0.799443,0.124583,OK
1669,338,302,0.893491,0.122805,OK
1670,329,264,0.802432,0.123594,OK
1671,257,177,0.688716,0.126360,OK
1672,255,227,0.890196,0.132571,OK
1673,230,169,0.734783,0.087911,OK
1674,193,174,0.901554,0.086820,OK
1675,170,154,0.905882,0.063770,OK
1676,523,454,0.868069,0.112797,OK
1677,507,440,0.867850,0.123708,OK
1678,489,439,0.897751,0.129520,OK
1679,405,333,0.822222,0.155297,OK
1680,298,205,0.687919,0.110973,OK
1681,278,226,0.812950,0.114202,OK
1682,250,192,0.768000,0.111878,OK
1683,237,200,0.843882,0.100548,OK
1684,236,194,0.822034,0.106409,OK
1685,233,211,0.905579,0.124671,OK
1686,214,157,0.733645,0.109203,OK
1687,199,136,0.683417,0.103509,OK
1688,194,134,0.690722,0.165445,OK
1689,190,123,0.647368,0.225833,OK
1690,188,118,0.627660,0.297507,OK
1691,182,105,0.576923,0.368061,GEOM_SKIP
1692,177,97,0.548023,0.345366,GEOM_SKIP
1693,159,94,0.591195,0.221933,GEOM_SKIP
1694,146,89,0.609589,0.148878,OK
1695,458,358,0.781659,0.179313,OK
1696,334,250,0.748503,0.226729,OK
1697,321,274,0.853583,0.282016,OK
1698,277,205,0.740072,0.149265,OK
1699,247,193,0.781377,0.145033,OK
1700,229,167,0.729258,0.141111,OK
1701,217,134,0.617512,0.154450,OK
1702,206,147,0.713592,0.180534,OK
1703,162,109,0.672840,0.171413,OK
1704,383,300,0.783290,0.166728,OK
1705,326,222,0.680982,0.137820,OK
1706,295,246,0.833898,0.115039,OK
1707,271,210,0.774908,0.103157,OK
1708,261,230,0.881226,0.102130,OK
1709,249,211,0.847390,0.093221,OK
1710,228,200,0.877193,0.094894,OK
1711,210,173,0.823810,0.090225,OK
1712,112,99,0.883929,0.115948,OK
1713,303,226,0.745875,0.098180,OK
1714,261,196,0.750958,0.070410,OK
1715,248,185,0.745968,0.123620,OK
1716,228,167,0.732456,0.168603,OK
1717,202,154,0.762376,0.206352,OK
1718,149,102,0.684564,0.287774,OK
1719,338,279,0.825444,0.131888,OK
1720,300,262,0.873333,0.113941,OK
1721,259,200,0.772201,0.128832,OK
1722,201,147,0.731343,0.148928,OK
1723,189,122,0.645503,0.196220,OK
1724,173,130,0.751445,0.251706,OK
1725,313,264,0.843450,0.167669,OK
1726,294,243,0.826531,0.180387,OK
1727,257,223,0.867704,0.198843,OK
1728,240,225,0.937500,0.198013,OK
1729,114,90,0.789474,0.213371,OK
1730,527,444,0.842505,0.182673,OK
1731,445,360,0.808989,0.168739,OK
1732,398,314,0.788945,0.162998,OK
1733,360,297,0.825000,0.165464,OK
1734,305,250,0.819672,0.161507,OK
1735,269,197,0.732342,0.123570,OK
1736,242,209,0.863636,0.136767,OK
1737,170,127,0.747059,0.086866,OK
1738,428,314,0.733645,0.150006,OK
1739,381,272,0.713911,0.161646,OK
1740,331,227,0.685801,0.149936,OK
1741,295,224,0.759322,0.130581,OK
1742,256,204,0.796875,0.103664,OK
1743,232,184,0.793103,0.078749,OK
1744,219,167,0.762557,0.100421,OK
1745,160,132,0.825000,0.109527,OK
1746,459,396,0.862745,0.156841,OK
1747,384,335,0.872396,0.134460,OK
1748,359,311,0.866295,0.119247,OK
1749,349,326,0.934097,0.071241,OK
1750,323,314,0.972136,0.059279,OK
1751,313,288,0.920128,0.051719,OK
1752,302,269,0.890728,0.040129,OK
1753,273,246,0.901099,0.033463,OK
1754,271,229,0.845018,0.027343,OK
1755,265,245,0.924528,0.033245,OK
1756,253,235,0.928854,0.031916,OK
1757,252,220,0.873016,0.026999,OK
1758,244,219,0.897541,0.021401,OK
1759,238,201,0.844538,0.042383,OK
1760,238,201,0.844538,0.055591,OK
1761,221,175,0.791855,0.061917,OK
1762,212,180,0.849057,0.054401,OK
1763,208,182,0.875000,0.053479,OK
1764,204,180,0.882353,0.062712,OK
1765,193,179,0.927461,0.056428,OK
1766,189,175,0.925926,0.053606,OK
1767,187,168,0.898396,0.065198,OK
1768,179,170,0.949721,0.078547,OK
1769,537,448,0.834264,0.136197,OK
1770,471,364,0.772824,0.111248,OK
1771,447,386,0.863535,0.086807,OK
1772,414,364,0.879227,0.076448,OK
1773,404,360,0.891089,0.071316,OK
1774,398,377,0.947236,0.062217,OK
1775,394,376,0.954315,0.060158,OK
1776,389,324,0.832905,0.073506,OK
1777,382,321,0.840314,0.095516,OK
1778,368,316,0.858696,0.093173,OK
1779,361,325,0.900277,0.099813,OK
1780,354,292,0.824859,0.074336,OK
1781,341,299,0.876833,0.100687,OK
1782,333,269,0.807808,0.124307,OK
1783,325,290,0.892308,0.140913,OK
1784,318,293,0.921384,0.141490,OK
1785,293,270,0.921502,0.125635,OK
1786,257,211,0.821012,0.124803,OK
1787,236,208,0.881356,0.122959,OK
1788,201,177,0.880597,0.127472,OK
1789,195,162,0.830769,0.159954,OK
1790,186,162,0.870968,0.218495,OK
1791,182,154,0.846154,0.216472,OK
1792,179,162,0.905028,0.140353,OK
1793,622,539,0.866559,0.140534,OK
1794,463,348,0.751620,0.152173,OK
1795,449,330,0.734967,0.125686,OK
1796,423,313,0.739953,0.109011,OK
1797,395,325,0.822785,0.096902,OK
1798,347,302,0.870317,0.115763,OK
1799,319,271,0.849530,0.121608,OK
1800,295,265,0.898305,0.103091,OK
1801,287,266,0.926829,0.066903,OK
1802,249,215,0.863454,0.057241,OK
1803,247,216,0.874494,0.081383,OK
1804,244,197,0.807377,0.070676,OK
1805,243,229,0.942387,0.080479,OK
1806,236,215,0.911017,0.091397,OK
1807,234,204,0.871795,0.103905,OK
1808,213,182,0.854460,0.104296,OK
1809,201,176,0.875622,0.100283,OK
1810,187,165,0.882353,0.120940,OK
1811,162,134,0.827160,0.148947,OK
1812,560,449,0.801786,0.205854,OK
1813,536,435,0.811567,0.179726,OK
1814,523,388,0.741874,0.165369,OK
1815,489,394,0.805726,0.159858,OK
1816,451,354,0.784922,0.133698,OK
1817,443,350,0.790068,0.136597,OK
1818,414,331,0.799517,0.121224,OK
1819,272,203,0.746324,0.064078,OK
1820,268,232,0.865672,0.080471,OK
1821,243,210,0.864198,0.084315,OK
1822,215,179,0.832558,0.068328,OK
1823,206,173,0.839806,0.056250,OK
1824,178,152,0.853933,0.046082,OK
1825,534,478,0.895131,0.100652,OK
1826,512,457,0.892578,0.103432,OK
1827,386,328,0.849741,0.110085,OK
1828,376,340,0.904255,0.115929,OK
1829,366,330,0.901639,0.123725,OK
1830,350,318,0.908571,0.125063,OK
1831,337,294,0.872404,0.104088,OK
1832,330,278,0.842424,0.146478,OK
1833,320,248,0.775000,0.205745,OK
1834,302,253,0.837748,0.204581,OK
1835,264,189,0.715909,0.244599,OK
1836,222,176,0.792793,0.092583,OK
1837,176,153,0.869318,0.060298,OK
1838,518,479,0.924710,0.109833,OK
1839,509,439,0.862475,0.150239,OK
1840,483,427,0.884058,0.139521,OK
1841,432,386,0.893519,0.106516,OK
1842,409,351,0.858191,0.130246,OK
1843,383,305,0.796345,0.149849,OK
1844,347,308,0.887608,0.153251,OK
1845,323,277,0.857585,0.122736,OK
1846,299,273,0.913043,0.085042,OK
1847,271,243,0.896679,0.082719,OK
1848,246,196,0.796748,0.131984,OK
1849,231,193,0.835498,0.157228,OK
1850,223,186,0.834081,0.138448,OK
1851,208,159,0.764423,0.086789,OK
1852,203,168,0.827586,0.233767,OK
1853,196,173,0.882653,0.236631,OK
1854,192,144,0.750000,0.339804,OK
1855,168,124,0.738095,0.242828,OK
1856,486,381,0.783951,0.205881,OK
1857,429,311,0.724942,0.190511,OK
1858,376,259,0.688830,0.130171,OK
1859,343,254,0.740525,0.092798,OK
1860,286,184,0.643357,0.149031,OK
1861,262,199,0.759542,0.148230,OK
1862,232,190,0.818966,0.086146,OK
1863,212,178,0.839623,0.067752,OK
1864,210,165,0.785714,0.073302,OK
1865,198,140,0.707071,0.097651,OK
1866,184,151,0.820652,0.078561,OK
1867,181,137,0.756906,0.120493,OK
1868,144,114,0.791667,0.065978,OK
1869,360,271,0.752778,0.104738,OK
1870,301,239,0.794020,0.128324,OK
1871,267,215,0.805243,0.103716,OK
1872,229,168,0.733624,0.108092,OK
1873,210,161,0.766667,0.084594,OK
1874,197,152,0.771574,0.072140,OK
1875,185,157,0.848649,0.075845,OK
1876,135,116,0.859259,0.077135,OK
1877,286,211,0.737762,0.132970,OK
1878,259,199,0.768340,0.140489,OK
1879,232,164,0.706897,0.150742,OK
1880,219,161,0.735160,0.132535,OK
1881,214,176,0.822430,0.128643,OK
1882,206,161,0.781553,0.153061,OK
1883,198,161,0.813131,0.190344,OK
1884,189,151,0.798942,0.184888,OK
1885,181,124,0.685083,0.200949,OK
1886,173,116,0.670520,0.178177,OK
1887,449,331,0.737194,0.207876,OK
1888,401,303,0.755611,0.186739,OK
1889,365,293,0.802740,0.160851,OK
1890,350,273,0.780000,0.183000,OK
1891,305,221,0.724590,0.243989,OK
1892,121,94,0.776860,0.235506,OK
1893,463,349,0.753780,0.220267,OK
1894,412,323,0.783981,0.223348,OK
1895,341,253,0.741935,0.188106,OK
1896,297,230,0.774411,0.158968,OK
1897,264,211,0.799242,0.226916,OK
1898,235,192,0.817021,0.211966,OK
1899,223,181,0.811659,0.206268,OK
1900,202,174,0.861386,0.188984,OK
1901,190,153,0.805263,0.131206,OK
1902,184,153,0.831522,0.116102,OK
1903,164,116,0.707317,0.068032,OK
1904,456,363,0.796053,0.132855,OK
1905,393,327,0.832061,0.114122,OK
1906,377,291,0.771883,0.099843,OK
1907,346,284,0.820809,0.075676,OK
1908,297,262,0.882155,0.073914,OK
1909,212,174,0.820755,0.059607,OK
1910,212,195,0.919811,0.049015,OK
1911,212,200,0.943396,0.030087,OK
1912,211,202,0.957346,0.029301,OK
1913,206,194,0.941748,0.039658,OK
1914,205,191,0.931707,0.042942,OK
1915,205,189,0.921951,0.047422,OK
1916,205,187,0.912195,0.049554,OK
1917,203,180,0.886700,0.056090,OK
1918,201,182,0.905473,0.054731,OK
1919,199,180,0.904523,0.049874,OK
1920,196,185,0.943878,0.052064,OK
1921,193,177,0.917098,0.057865,OK
1922,192,181,0.942708,0.070690,OK
1923,189,171,0.904762,0.064958,OK
1924,189,171,0.904762,0.059443,OK
1925,187,171,0.914439,0.058749,OK
1926,187,174,0.930481,0.061434,OK
1927,184,175,0.951087,0.063031,OK
1928,184,173,0.940217,0.061537,OK
1929,184,172,0.934783,0.056165,OK
1930,183,170,0.928962,0.065611,OK
1931,180,155,0.861111,0.067274,OK
1932,173,146,0.843931,0.060371,OK
1933,599,490,0.818030,0.083074,OK
1934,578,497,0.859862,0.091408,OK
1935,558,488,0.874552,0.117324,OK
1936,498,421,0.845382,0.129621,OK
1937,457,417,0.912473,0.123774,OK
1938,442,375,0.848416,0.111429,OK
1939,407,353,0.867322,0.091670,OK
1940,363,323,0.889807,0.078579,OK
1941,324,252,0.777778,0.067071,OK
1942,314,264,0.840764,0.101334,OK
1943,296,260,0.878378,0.127437,OK
1944,277,245,0.884477,0.128311,OK
1945,259,208,0.803089,0.121885,OK
1946,247,209,0.846154,0.105831,OK
1947,233,202,0.866953,0.106272,OK
1948,225,186,0.826667,0.103868,OK
1949,218,183,0.839450,0.125892,OK
1950,182,150,0.824176,0.103738,OK
1951,162,144,0.888889,0.107569,OK
1952,461,368,0.798265,0.101289,OK
1953,448,356,0.794643,0.100793,OK
1954,426,340,0.798122,0.100608,OK
1955,400,329,0.822500,0.090206,OK
1956,381,305,0.800525,0.094441,OK
1957,335,268,0.800000,0.106786,OK
1958,210,160,0.761905,0.108563,OK
1959,203,173,0.852217,0.102379,OK
1960,197,164,0.832487,0.118650,OK
1961,195,173,0.887179,0.140420,OK
1962,176,151,0.857955,0.112394,OK
1963,465,390,0.838710,0.135149,OK
1964,415,349,0.840964,0.155770,OK
1965,368,327,0.888587,0.161398,OK
1966,245,189,0.771429,0.207376,OK
1967,245,228,0.930612,0.168551,OK
1968,240,223,0.929167,0.112546,OK
1969,240,230,0.958333,0.090188,OK
1970,240,225,0.937500,0.091981,OK
1971,230,198,0.860870,0.096011,OK
1972,214,179,0.836449,0.093559,OK
1973,196,159,0.811224,0.088383,OK
1974,186,135,0.725806,0.090620,OK
1975,168,148,0.880952,0.070006,OK
1976,544,493,0.906250,0.110094,OK
1977,541,480,0.887246,0.081526,OK
1978,491,451,0.918534,0.076514,OK
1979,440,377,0.856818,0.097421,OK
1980,424,376,0.886792,0.119506,OK
1981,403,338,0.838710,0.138894,OK
1982,303,224,0.739274,0.156754,OK
1983,297,256,0.861953,0.198622,OK
1984,295,269,0.911864,0.243792,OK
1985,288,241,0.836806,0.276253,OK
1986,272,214,0.786765,0.213066,OK
1987,253,201,0.794466,0.259732,OK
1988,178,143,0.803371,0.106191,OK
1989,460,387,0.841304,0.170929,OK
1990,317,198,0.624606,0.105482,OK
1991,309,282,0.912621,0.098234,OK
1992,305,277,0.908197,0.114639,OK
1993,276,252,0.913043,0.116916,OK
1994,258,193,0.748062,0.117287,OK
1995,250,218,0.872000,0.100914,OK
1996,247,217,0.878543,0.123063,OK
1997,243,203,0.835391,0.151660,OK
1998,236,203,0.860169,0.167771,OK
1999,231,196,0.848485,0.161314,OK
2000,220,184,0.836364,0.155757,OK
2001,208,175,0.841346,0.097137,OK
2002,189,149,0.788360,0.147171,OK
2003,176,141,0.801136,0.079196,OK
2004,511,406,0.794521,0.142001,OK
2005,470,367,0.780851,0.160014,OK
2006,427,380,0.889930,0.126960,OK
2007,304,222,0.730263,0.166701,OK
2008,272,220,0.808824,0.164172,OK
2009,252,199,0.789683,0.151275,OK
2010,234,148,0.632479,0.166407,OK
2011,225,165,0.733333,0.169234,OK
2012,208,161,0.774038,0.128672,OK
2013,197,162,0.822335,0.099143,OK
2014,193,145,0.751295,0.113555,OK
2015,178,134,0.752809,0.105589,OK
2016,367,297,0.809264,0.122817,OK
2017,329,270,0.820669,0.141627,OK
2018,314,239,0.761146,0.180276,OK
2019,282,231,0.819149,0.130649,OK
2020,262,207,0.790076,0.108355,OK
2021,221,183,0.828054,0.101788,OK
2022,212,177,0.834906,0.065719,OK
2023,123,87,0.707317,0.052806,OK
2024,299,234,0.782609,0.083629,OK
2025,237,181,0.763713,0.090279,OK
2026,208,174,0.836538,0.106279,OK
2027,163,128,0.785276,0.117883,OK
2028,324,258,0.796296,0.126408,OK
2029,301,226,0.750831,0.125522,OK
2030,282,229,0.812057,0.139874,OK
2031,140,92,0.657143,0.255541,OK
2032,319,249,0.780564,0.108052,OK
2033,293,227,0.774744,0.119868,OK
2034,247,194,0.785425,0.136373,OK
2035,222,189,0.851351,0.121483,OK
2036,214,180,0.841121,0.139782,OK
2037,205,155,0.756098,0.132959,OK
2038,188,152,0.808511,0.166419,OK
2039,134,89,0.664179,0.183390,OK
2040,437,322,0.736842,0.180764,OK
2041,398,305,0.766332,0.181075,OK
2042,314,258,0.821656,0.145352,OK
2043,286,230,0.804196,0.139902,OK
2044,254,197,0.775591,0.144169,OK
2045,211,160,0.758294,0.188669,OK
2046,161,142,0.881988,0.227962,OK
2047,456,366,0.802632,0.228724,OK
2048,193,126,0.652850,0.191898,OK
2049,177,150,0.847458,0.140063,OK
2050,476,372,0.781513,0.174716,OK
2051,364,246,0.675824,0.193864,OK
2052,291,207,0.711340,0.241342,OK
2053,218,174,0.798165,0.217016,OK
2054,193,156,0.808290,0.207899,OK
2055,179,139,0.776536,0.177225,OK
2056,351,292,0.831909,0.138294,OK
2057,317,288,0.908517,0.109330,OK
2058,289,251,0.868512,0.103575,OK
2059,268,226,0.843284,0.089317,OK
2060,264,223,0.844697,0.074337,OK
2061,255,218,0.854902,0.050742,OK
2062,245,219,0.893878,0.034593,OK
2063,239,211,0.882845,0.036779,OK
2064,199,184,0.924623,0.026374,OK
2065,198,186,0.939394,0.014160,OK
2066,198,192,0.969697,0.027507,OK
2067,198,193,0.974747,0.034616,OK
2068,198,192,0.969697,0.036814,OK
2069,198,177,0.893939,0.036011,OK
2070,198,193,0.974747,0.031781,OK
2071,197,188,0.954315,0.033349,OK
2072,182,176,0.967033,0.046615,OK
2073,175,153,0.874286,0.054521,OK
2074,464,372,0.801724,0.071011,OK
2075,399,346,0.867168,0.051161,OK
2076,366,331,0.904372,0.062376,OK
2077,339,320,0.943953,0.080080,OK
2078,333,317,0.951952,0.076333,OK
2079,330,312,0.945455,0.054462,OK
2080,301,258,0.857143,0.052021,OK
2081,301,284,0.943522,0.035175,OK
2082,301,291,0.966777,0.027175,OK
2083,299,290,0.969900,0.024341,OK
2084,297,260,0.875421,0.035142,OK
2085,294,266,0.904762,0.054357,OK
2086,291,253,0.869416,0.054131,OK
2087,289,270,0.934256,0.038329,OK
